Date/Time,Baseboard:PlantLoopHeatingDemand [J](Hourly),HeatingCoils:PlantLoopHeatingDemand [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Baseboard:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),Cooling:Electricity [J](Hourly)
 08/06  06:00:00,18782659.139353894,185504.4480575809,631510.2128184934,185504.4480575809,104146.99496440972,21761209.950111255,18782659.139353894,41838742.79895859,14400766.24930299,0.0,1785973.944926032
 08/06  07:00:00,352444.0369370378,154719.1149795875,587526.7226562535,154719.1149795875,97354.97754341239,21725737.065759815,352444.0369370378,41796477.89718615,3269041.248344036,0.0,1767954.931790086
 08/06  08:00:00,0.0,99394.60503385018,567761.4616668525,99394.60503385018,89447.26781527969,21714344.51026034,0.0,41777177.631958544,2143926.1018336928,0.0,1758280.7855782788
 08/06  09:00:00,0.0,83438.66502377666,568967.0768999653,83438.66502377666,87608.79146981788,21702638.11131358,0.0,41763632.756666325,1842301.7675684006,0.0,1747021.9758937086
 08/06  10:00:00,0.0,70404.93144832927,573898.9076693181,70404.93144832927,87275.72347976018,21706919.838870868,0.0,41767581.416233554,1567698.8902497545,0.0,1751715.1454829173
 08/06  11:00:00,0.0,48178.33276013456,600190.9508858155,48178.33276013456,90335.84710471443,21721008.78768711,0.0,41784730.48867476,1193195.3399112818,0.0,1766372.6031952943
 08/06  12:00:00,0.0,21185.525430328762,655803.3299028727,21185.525430328762,93680.4864689013,21742948.605751317,0.0,41810014.94610315,727471.1275385763,0.0,1789036.7465332886
 08/06  13:00:00,0.0,744.092389916047,746447.455429493,744.092389916047,99380.26022799715,21772769.196335405,0.0,41845535.31044633,51479.744683237535,0.0,1819920.9132060374
 08/06  14:00:00,0.0,0.0,841281.390210875,0.0,109593.70343952454,21804086.520326782,0.0,41887066.07764924,0.0,0.0,1851286.1167044844
 08/06  15:00:00,0.0,0.0,909921.678274689,0.0,116254.67495741116,21818662.43798047,0.0,41908302.96682081,0.0,0.0,1865838.2414939865
 08/06  16:00:00,0.0,0.0,890714.3785093711,0.0,113898.67117937541,21821645.098434098,0.0,41908929.623496406,0.0,0.0,1868827.6212188401
 08/06  17:00:00,0.0,0.0,839390.531696393,0.0,107277.39603323284,21796592.9614877,0.0,41877256.21140386,0.0,0.0,1843796.908454961
 08/06  18:00:00,0.0,2540.66693885759,808545.4108671964,2540.66693885759,104726.77248407282,21788210.86697853,0.0,41866323.493345544,185500.97400914278,0.0,1835125.132760489
 08/06  19:00:00,0.0,2229.309571219517,824779.7213087061,2229.309571219517,106243.5937775162,21793222.53360427,0.0,41872851.98126472,183161.9890132536,0.0,1840134.5914928112
 08/06  20:00:00,0.0,9687.512496950723,828065.563246835,9687.512496950723,108472.15713233732,21789625.41917306,0.0,41871483.43018833,466784.5935864661,0.0,1836072.0073548337
 08/06  21:00:00,0.0,25676.184459341013,776104.8397905689,25676.184459341013,105840.9784990419,21773937.931500986,0.0,41853164.76388296,817986.9532337358,0.0,1819824.55997827
 08/06  22:00:00,0.0,46819.49588600206,710430.7183399634,46819.49588600206,101471.00557102902,21749191.698518556,0.0,41824048.55797252,1152838.4662294618,0.0,1794544.2559771333
 08/06  23:00:00,0.0,56045.950809062764,659224.2009495603,56045.950809062764,96992.65892470254,21722655.868454047,0.0,41793034.38126168,1272834.2561755155,0.0,1767817.3416671574
 08/06  24:00:00,0.0,73463.4620708229,608500.5966044401,73463.4620708229,91627.35872274105,21700498.553935282,0.0,41765511.766540945,1559197.094887037,0.0,1745193.376913913
 08/07  01:00:00,0.0,110284.62463499432,569035.4183096858,110284.62463499432,91645.59769765542,21682362.203534707,0.0,41747393.65511529,2283161.4556452692,0.0,1725827.7264082178
 08/07  02:00:00,991699.0305873465,148392.36010658566,529284.2409698742,148392.36010658566,91687.54558657038,21668574.169958387,991699.0305873465,41733647.56942788,3297088.154144788,0.0,1710263.5203775389
 08/07  03:00:00,12943854.325477215,190345.9434578399,485775.295793196,190345.9434578399,91045.52647762955,21663502.711258102,12943854.325477215,41727934.091618665,10177744.78033221,0.0,1693462.027318252
 08/07  04:00:00,24169830.88063129,233987.06348119513,440697.2871792505,233987.06348119513,89875.90550526243,21657337.921280734,24169830.88063129,41720599.68066893,17093468.59910606,0.0,1676311.570292347
 08/07  05:00:00,29782875.85587167,274977.9204994291,394789.14525432966,274977.9204994291,88057.42734453647,21644547.043756228,29782875.85587167,41705990.32498369,21435239.366527226,0.0,1657784.4255230785
 08/07  06:00:00,17446008.57072002,295857.7326954872,352443.5944103908,295857.7326954872,85040.77418263626,21621736.80653087,17446008.57072002,41680163.434596434,15003548.828720294,0.0,1645951.373043179
 08/07  07:00:00,929301.2388249739,298811.94041464676,317003.42006175406,298811.94041464676,81466.33927205726,21593997.413273335,929301.2388249739,62448506.68566161,5253847.339976776,0.0,1633253.8456006856
 08/07  08:00:00,0.0,264366.19510244543,316527.4895687242,264366.19510244543,79118.1670853345,21589875.6650557,0.0,519341345.5415811,4276775.502272235,0.0,1630501.8429250426
 08/07  09:00:00,112230044.76662263,203398.9822653736,403057987.1321441,203398.9822653736,33756105.13243881,123928085.47123659,112230044.76662263,657751452.2857893,138223497.18190333,0.0,99763634.20733476
 08/07  10:00:00,7799552.812464654,80032.26782849288,509956589.3367721,80032.26782849288,40513270.20918775,134639518.2617581,7799552.812464654,687549224.8108104,5789661.322754324,0.0,109872787.89615196
 08/07  11:00:00,0.0,12667.3583214265,588882798.250538,12667.3583214265,44889805.0461471,143630789.53926677,0.0,703358194.5240343,387350.263823943,0.0,117997022.43575847
 08/07  12:00:00,0.0,357.4257967560429,637008485.0364616,357.4257967560429,48041033.085163824,149368053.5554558,0.0,730651433.685799,0.0,0.0,123144837.66745731
 08/07  13:00:00,0.0,388.1778534650817,616528541.6053449,388.1778534650817,47454632.20344347,147122916.05684492,0.0,727819895.3054677,0.0,0.0,121020198.52816202
 08/07  14:00:00,0.0,503.8988863742995,629490971.1460345,503.8988863742995,48801729.964747876,148747705.7422538,0.0,730791782.7521808,0.0,0.0,122390168.54258862
 08/07  15:00:00,0.0,34.36130374353231,667002558.2360008,34.36130374353231,51150495.63782315,152912742.24572918,0.0,734910674.9560573,0.0,0.0,126421057.91639857
 08/07  16:00:00,0.0,0.0,680344278.8912292,0.0,51197214.28371136,154331838.44902226,0.0,710740759.1545755,0.0,0.0,127981743.82070395
 08/07  17:00:00,0.0,0.0,682512628.7475109,0.0,51059471.82141701,154303258.42582616,0.0,728979183.7756441,0.0,0.0,128234063.15227918
 08/07  18:00:00,0.0,254.40025377802831,603477544.5040588,254.40025377802831,45794034.796454415,145292420.05430207,0.0,688758806.560196,0.0,0.0,119773990.65270977
 08/07  19:00:00,6890598.128003868,488.5575792296943,503774802.87706053,488.5575792296943,41324059.78385545,134251892.15442088,6890598.128003868,675643213.62039,3795964.303882187,0.0,109566428.45016739
 08/07  20:00:00,0.0,0.0,2634854.2079231716,0.0,344952.33027858497,22748310.70472738,0.0,390639024.94166344,0.0,0.0,2728630.985096192
 08/07  21:00:00,0.0,0.0,2405536.9168425165,0.0,301052.84609009797,22648880.614075057,0.0,70907706.31130391,0.0,0.0,2695796.971387174
 08/07  22:00:00,0.0,0.0,2173617.4355683676,0.0,281081.9688493965,22501854.71183385,0.0,52335962.425262965,0.0,0.0,2548830.6070825653
 08/07  23:00:00,0.0,0.0,1994996.3331354314,0.0,264705.0632760396,22393024.384676225,0.0,49815845.219857775,0.0,0.0,2440047.551249299
 08/07  24:00:00,0.0,0.0,1840258.0620108494,0.0,250170.2395099794,22310012.343165614,0.0,44928478.40923271,0.0,0.0,2357075.8701731465
 08/08  01:00:00,0.0,0.0,1761802.2955890002,0.0,242110.3682341391,22265762.190230418,0.0,42481258.41234749,0.0,0.0,2312844.434921467
 08/08  02:00:00,0.0,0.0,1732691.8344168311,0.0,237681.5779085881,22242687.056367744,0.0,42453754.48815927,0.0,0.0,2289777.9372757487
 08/08  03:00:00,0.0,0.0,1714891.7093306857,0.0,234242.98428351956,22225141.845045384,0.0,42432770.68321184,0.0,0.0,2272239.3902585767
 08/08  04:00:00,0.0,0.0,1596307.4068641048,0.0,223041.486936376,22166070.87704956,0.0,42362498.21786888,0.0,0.0,2213200.4764810093
 08/08  05:00:00,0.0,0.0,1418281.8252176794,0.0,196954.65231632665,22132664.066332567,0.0,42303004.57253183,0.0,0.0,2179806.0985724926
 08/08  06:00:00,0.0,0.0,1335160.022058044,0.0,169295.84988916523,22184669.90314909,0.0,42327351.606921196,0.0,0.0,2231760.553657511
 08/08  07:00:00,0.0,0.0,1334508.9169117534,0.0,169067.64944114158,22147395.28459718,0.0,63089505.86715453,0.0,0.0,2194486.300372041
 08/08  08:00:00,0.0,0.0,49645739.653063074,0.0,2974164.9211537302,43413364.440874025,0.0,544059881.0714678,0.0,0.0,23408686.937307592
 08/08  09:00:00,71194543.92596366,184.50872045101588,632276298.8733875,184.50872045101588,48098641.874605164,147534872.27351224,71194543.92596366,695700775.8302312,84048718.34616813,0.0,122533298.2464051
 08/08  10:00:00,0.0,68.17621848171756,666042340.3644576,68.17621848171756,51359427.40242536,151485301.3377923,0.0,715241165.0800822,0.0,0.0,126281256.24664661
 08/08  11:00:00,0.0,218.69507340955192,690624178.7644941,218.69507340955192,52108537.18417353,154705553.6825594,0.0,721651690.8053532,0.0,0.0,129149454.89525403
 08/08  12:00:00,0.0,284.6146936662658,706751341.4859011,284.6146936662658,53260558.72712936,156950227.8764365,0.0,743453133.6487451,0.0,0.0,130992678.9685261
 08/08  13:00:00,0.0,398.27836357697356,686699360.5062048,398.27836357697356,52101352.69552116,154805006.4792212,0.0,740148706.2199216,0.0,0.0,128763975.09334654
 08/08  14:00:00,0.0,375.3161335943173,685226951.9913821,375.3161335943173,52768007.98102818,154885254.62828353,0.0,740895609.654491,0.0,0.0,128545182.29628354
 08/08  15:00:00,0.0,232.69600536284304,730246093.0931225,232.69600536284304,55061789.66323585,160677932.07120517,0.0,746587158.8069462,0.0,0.0,133688118.88307527
 08/08  16:00:00,0.0,32.62133096066057,757427541.9137666,32.62133096066057,55555891.80821216,164169787.232016,0.0,724937385.4620697,0.0,0.0,136937422.31848222
 08/08  17:00:00,0.0,0.0,764939701.2311797,0.0,55665718.83214492,165072004.91602442,0.0,744354177.2765701,0.0,0.0,137838831.5153976
 08/08  18:00:00,0.0,146.20461511057957,674209998.9438161,146.20461511057957,49658075.85879087,153870447.78847167,0.0,701200875.3567021,0.0,0.0,127518890.7296629
 08/08  19:00:00,0.0,551.3786652534272,590968336.3821292,551.3786652534272,46992457.19034646,143622670.47271758,0.0,690682389.3451778,0.0,0.0,118328498.48252171
 08/08  20:00:00,0.0,0.0,13139489.395516476,0.0,1114400.4599485775,29288084.995640896,0.0,397948247.36224693,0.0,0.0,9241262.84469527
 08/08  21:00:00,0.0,0.0,3738863.646709156,0.0,527667.4493313672,22501040.34130724,0.0,70986480.64177738,0.0,0.0,2547874.783755907
 08/08  22:00:00,0.0,0.0,3523660.500200538,0.0,494253.08655237855,22654953.850077555,0.0,52702232.68120966,0.0,0.0,2701804.0988968993
 08/08  23:00:00,0.0,0.0,3337969.872318957,0.0,475050.6304910214,22696329.486786112,0.0,50329495.88918264,0.0,0.0,2743217.3576410133
 08/08  24:00:00,0.0,0.0,3189608.5006318027,0.0,459890.7063647738,22710083.42836272,0.0,45538269.96128463,0.0,0.0,2756999.508833395
 08/09  01:00:00,0.0,0.0,3118951.332776396,0.0,439316.6037057099,22775623.412855044,0.0,43188325.87044369,0.0,0.0,2822526.4989210973
 08/09  02:00:00,0.0,0.0,2966474.5469501666,0.0,414890.58359405084,22769990.13114125,0.0,43158266.56861822,0.0,0.0,2816898.996970687
 08/09  03:00:00,0.0,0.0,2704049.5553935184,0.0,361990.63176988583,22725268.91910104,0.0,43060645.40475386,0.0,0.0,2772186.9063827773
 08/09  04:00:00,0.0,0.0,2476557.1636805185,0.0,311163.45051025617,22683498.54166878,0.0,42968047.84606196,0.0,0.0,2730421.2461599507
 08/09  05:00:00,1418673.0106801298,0.0,2305812.7012341926,0.0,295691.6675462885,22557566.766266696,1418673.0106801298,42826644.287695915,664579.4552267932,0.0,2603231.1232140167
 08/09  06:00:00,395438.8873195536,0.0,2171408.067757318,0.0,283283.91941305593,22470776.52711833,395438.8873195536,42727446.30041432,185758.35145955792,0.0,2517409.3203206584
 08/09  07:00:00,0.0,0.0,2095895.8141743927,0.0,276050.2034697775,22437538.92933306,0.0,63486632.06591906,0.0,0.0,2484549.5786769735
 08/09  08:00:00,0.0,0.0,5631874.600087136,0.0,485924.2979045651,24723993.034066096,0.0,522882269.0414107,0.0,0.0,4768645.693296771
 08/09  09:00:00,83240576.58232708,474.1932002280931,601465066.029278,474.1932002280931,48274598.720669106,144275891.38663307,83240576.58232708,692617751.7894158,85175712.71670432,0.0,119189338.15096435
 08/09  10:00:00,0.0,85.23845064074546,640603408.7634393,85.23845064074546,50761983.94972624,148929545.455986,0.0,712087965.7455765,0.0,0.0,123448252.7940312
 08/09  11:00:00,0.0,287.3524737646787,688344204.3632796,287.3524737646787,52725950.97251937,154991431.83700788,0.0,722554982.7481475,0.0,0.0,128854296.62529284
 08/09  12:00:00,0.0,292.88851984227074,719369160.7262241,292.88851984227074,54141164.40819056,159271712.88374564,0.0,746655224.3371153,0.0,0.0,132441534.64303902
 08/09  13:00:00,0.0,0.0,687959215.8557361,0.0,52240823.444932066,155609348.32432958,0.0,741092518.8144407,0.0,0.0,128938051.69063678
 08/09  14:00:00,0.0,67.06266638582933,667066045.1276407,67.06266638582933,51404199.26021345,153047847.96721965,0.0,737694394.2726123,0.0,0.0,126549662.20314872
 08/09  15:00:00,0.0,0.0,700313763.5075306,0.0,53678478.81480545,157088966.46344692,0.0,741614882.3507575,0.0,0.0,130169061.85282987
 08/09  16:00:00,0.0,0.0,730037776.013858,0.0,54299132.79966296,161355219.6169716,0.0,720866058.8384764,0.0,0.0,133680923.0844604
 08/09  17:00:00,0.0,0.0,742276372.8710796,0.0,54352354.855282135,163405458.0896787,0.0,741374266.4733615,0.0,0.0,135130575.45540452
 08/09  18:00:00,0.0,0.0,682305324.6749853,0.0,49952690.23553939,156479743.08679962,0.0,704104785.0317785,0.0,0.0,128382557.43250403
 08/09  19:00:00,0.0,218.3232578228908,615423720.2242922,218.3232578228908,48455336.95286465,148356638.3677688,0.0,696879237.0027472,0.0,0.0,120898267.67961845
 08/09  20:00:00,0.0,0.0,31539078.666342273,0.0,2164097.9639478885,38236980.69337222,0.0,407946840.56397754,0.0,0.0,18091698.038767513
 08/09  21:00:00,0.0,0.0,4317174.124741623,0.0,613932.2324110736,22457954.543426353,0.0,71029659.6269762,0.0,0.0,2504777.107828026
 08/09  22:00:00,0.0,0.0,4148406.406112316,0.0,575683.5443647563,22737142.955327053,0.0,52865852.24427154,0.0,0.0,2783971.0655892165
 08/09  23:00:00,0.0,0.0,4016377.7239006488,0.0,550641.139694604,22898451.08306246,0.0,50607207.99466257,0.0,0.0,2945281.8172264644
 08/09  24:00:00,0.0,0.0,3919688.919935208,0.0,523979.36662900815,23035228.148047626,0.0,45927503.34123376,0.0,0.0,3082036.0589088155
 08/10  01:00:00,0.0,0.0,3710108.765737104,0.0,506228.266972065,23008002.75799441,0.0,43487616.87884941,0.0,0.0,3054843.94706389
 08/10  02:00:00,0.0,0.0,3529873.920154607,0.0,488944.9515688261,22964516.80815486,0.0,43426847.61360662,0.0,0.0,3011390.2667004727
 08/10  03:00:00,0.0,0.0,3372328.2883878914,0.0,473149.39159753546,22916591.484948043,0.0,43363126.73042851,0.0,0.0,2963494.0442651245
 08/10  04:00:00,0.0,0.0,3216860.4232904757,0.0,457504.10522835585,22868334.854556087,0.0,43299224.81366737,0.0,0.0,2915266.323704903
 08/10  05:00:00,0.0,0.0,3103119.859769288,0.0,437723.8683838026,22859385.539216254,0.0,43270495.26148299,0.0,0.0,2906319.425115138
 08/10  06:00:00,0.0,0.0,3030907.014970091,0.0,416372.76569528645,22890838.841239277,0.0,43280597.46081749,0.0,0.0,2937745.1661611157
 08/10  07:00:00,0.0,0.0,2952638.7068358,0.0,396103.2328978893,22875231.9349125,0.0,64044378.10092661,0.0,0.0,2922127.774383136
 08/10  08:00:00,0.0,0.0,99441029.42865954,0.0,5758071.826540383,70176708.11768174,0.0,573607131.6536622,0.0,0.0,47807043.08460896
 08/10  09:00:00,2035177.9440521514,39.347988139038904,793619457.9697291,39.347988139038904,56086746.87801956,177710636.75317878,2035177.9440521514,733864645.313312,1035710.8700345302,0.0,146809095.7477253
 08/10  10:00:00,0.0,0.0,818139551.8451978,0.0,56657167.16059862,185053234.61706775,0.0,754106838.1175306,0.0,0.0,154241763.22130543
 08/10  11:00:00,0.0,0.0,844021233.3724225,0.0,56931995.4760146,190637906.16296926,0.0,762407501.5776042,0.0,0.0,159692073.6714594
 08/10  12:00:00,0.0,0.0,856556043.0292752,0.0,57398990.06597889,193696436.2813075,0.0,784337773.3924656,0.0,0.0,162790021.03443152
 08/10  13:00:00,0.0,0.0,829353604.2526884,0.0,55886035.31622914,190399019.16627157,0.0,779527401.5276799,0.0,0.0,160050959.95875725
 08/10  14:00:00,0.0,0.0,822748772.8074136,0.0,55987527.54234607,189849857.3334551,0.0,779079731.9209803,0.0,0.0,159652579.28292176
 08/10  15:00:00,0.0,0.0,865595246.230962,0.0,58049493.14609254,197146758.5756888,0.0,786043688.7942864,0.0,0.0,166421264.677414
 08/10  16:00:00,0.0,0.0,882140670.342846,0.0,58133588.834550805,199794657.50170612,0.0,763139952.7580986,0.0,0.0,168798384.39459866
 08/10  17:00:00,0.0,0.0,887177040.3211664,0.0,58035181.45477313,200453793.46168706,0.0,782105428.4448608,0.0,0.0,169428907.24436662
 08/10  18:00:00,0.0,830.0813481434473,807024698.3347274,830.0813481434473,53195453.880059235,188148121.96699226,0.0,739015927.5564908,0.0,0.0,158129040.26074895
 08/10  19:00:00,0.0,71.86325787280876,730979230.3857709,71.86325787280876,50059705.8267833,176307224.0265325,0.0,726434191.5354292,0.0,0.0,147283593.30813152
 08/10  20:00:00,0.0,0.0,72593038.84617284,0.0,4295672.855654088,62423806.23986669,0.0,434265241.0021782,0.0,0.0,40008470.00562723
 08/10  21:00:00,0.0,0.0,5000896.317612219,0.0,686015.2332822524,23114474.676365025,0.0,71758262.76078606,0.0,0.0,3017880.10486175
 08/10  22:00:00,0.0,0.0,4953688.241999139,0.0,662104.6867287505,23283933.787413724,0.0,53499064.218722194,0.0,0.0,3330710.6898014755
 08/10  23:00:00,0.0,0.0,4816227.185426911,0.0,645544.5400786626,23449670.744473767,0.0,51253331.05645794,0.0,0.0,3496449.2557261977
 08/10  24:00:00,0.0,0.0,4639994.939005263,0.0,630003.4959033967,23498339.478284102,0.0,46496638.80074463,0.0,0.0,3545139.311181666
 08/11  01:00:00,0.0,0.0,4509675.86690053,0.0,617088.7812611982,23489577.9719951,0.0,44080052.60713923,0.0,0.0,3536395.5227326304
 08/11  02:00:00,0.0,0.0,4397114.138849979,0.0,606160.1228780783,23458900.37193122,0.0,44038446.34869223,0.0,0.0,3505733.003313916
 08/11  03:00:00,0.0,0.0,4292610.71780642,0.0,596307.9453867148,23399877.792575553,0.0,43969571.5918452,0.0,0.0,3446724.0064238603
 08/11  04:00:00,0.0,0.0,4236238.903536693,0.0,576664.6667565552,23397477.11886587,0.0,43947527.63950535,0.0,0.0,3444314.987038552
 08/11  05:00:00,0.0,0.0,4186953.0756628998,0.0,546298.3406947716,23459491.23037419,0.0,43979175.424951896,0.0,0.0,3506285.0477899257
 08/11  06:00:00,0.0,0.0,4078377.971458439,0.0,534856.4557507925,23428487.257484894,0.0,43936729.567118615,0.0,0.0,3475275.843269945
 08/11  07:00:00,0.0,0.0,4017048.041170571,0.0,531884.5859462451,23385174.811015554,0.0,64690102.33007801,0.0,0.0,3431970.6642758828
 08/11  08:00:00,0.0,0.0,142365304.91770443,0.0,7794561.683314509,87677029.71736611,0.0,593143943.1101205,0.0,0.0,64495725.59764096
 08/11  09:00:00,0.0,0.0,864502554.4778042,0.0,58566825.22616236,185279392.71937102,0.0,743913479.627647,0.0,0.0,152302082.57501954
 08/11  10:00:00,0.0,0.0,823950385.5580215,0.0,57455398.263395704,178420849.28243074,0.0,748272683.8856906,0.0,0.0,145701648.31774807
 08/11  11:00:00,0.0,0.0,820756418.8903426,0.0,57262208.61059056,177011691.71485645,0.0,749111500.264067,0.0,0.0,144712013.73808014
 08/11  12:00:00,0.0,0.0,825744738.8232179,0.0,57689584.20978241,177473261.60889402,0.0,768405192.8638554,0.0,0.0,145337286.18670124
 08/11  13:00:00,0.0,0.0,798652593.9692535,0.0,56670275.33444442,174022656.7526295,0.0,763935279.1322528,0.0,0.0,142024986.64112028
 08/11  14:00:00,0.0,0.0,787065400.8606796,0.0,56722976.565471485,172770224.9458141,0.0,762735548.5564646,0.0,0.0,140560069.192409
 08/11  15:00:00,0.0,0.0,825320510.7932231,0.0,58241705.83400501,178465600.16084597,0.0,767554743.0673558,0.0,0.0,145677074.65992916
 08/11  16:00:00,0.0,0.0,846407018.1940285,0.0,58394433.13262596,181444037.48394763,0.0,745050177.0384152,0.0,0.0,148210867.95855838
 08/11  17:00:00,0.0,0.0,852468090.7445276,0.0,58522365.99962098,181684557.56607458,0.0,763823377.0940962,0.0,0.0,148719761.62715384
 08/11  18:00:00,0.0,0.0,768527898.9296601,0.0,54504911.461959705,169503554.47772512,0.0,721680817.6491241,0.0,0.0,138453440.86528552
 08/11  19:00:00,0.0,0.0,684260946.9335464,0.0,50629450.43184937,158109384.03902125,0.0,708806096.1529841,0.0,0.0,128590050.94138122
 08/11  20:00:00,0.0,0.0,93545292.51414686,0.0,5694964.992843754,68388350.65006308,0.0,441629077.5495643,0.0,0.0,45932032.923861384
 08/11  21:00:00,0.0,0.0,4994699.414620003,0.0,685679.8516606308,22742303.31464585,0.0,71385756.01744525,0.0,0.0,2789093.751322519
 08/11  22:00:00,0.0,0.0,4932519.74167566,0.0,669989.3008295915,23054795.857917592,0.0,53277810.9033269,0.0,0.0,3101582.995208393
 08/11  23:00:00,0.0,0.0,4798921.251484601,0.0,643058.8223946159,23253034.447357975,0.0,51054209.0416581,0.0,0.0,3299815.9836614258
 08/11  24:00:00,0.0,0.0,4582947.718607462,0.0,622957.5238405021,23291982.0779279,0.0,46283235.428325534,0.0,0.0,3338791.077273453
 08/12  01:00:00,0.0,0.0,4451333.386330469,0.0,609866.52752956,23309227.54099929,0.0,43892479.92241178,0.0,0.0,3356054.5899983896
 08/12  02:00:00,0.0,0.0,4309182.597702337,0.0,595774.3676151396,23291704.72164127,0.0,43860864.943139344,0.0,0.0,3338551.3063163273
 08/12  03:00:00,0.0,0.0,4269933.436306477,0.0,573389.8522948357,23341144.172436092,0.0,43887919.87861386,0.0,0.0,3387974.845002901
 08/12  04:00:00,0.0,0.0,4146748.925930341,0.0,553463.7260619407,23342802.25202522,0.0,43869651.83197009,0.0,0.0,3389627.0187439416
 08/12  05:00:00,0.0,0.0,4078006.4407687467,0.0,531998.7911822336,23379637.853956345,0.0,43885022.499021515,0.0,0.0,3426432.2922414094
 08/12  06:00:00,0.0,0.0,3957642.5195414918,0.0,525524.1852883936,23299726.148471072,0.0,43798636.187642395,0.0,0.0,3346536.804885072
 08/12  07:00:00,0.0,0.0,3898042.300188714,0.0,521822.12866430136,23245697.11586788,0.0,43740905.098415114,0.0,0.0,3292517.2104200367
 08/12  08:00:00,0.0,0.0,3889659.6469980413,0.0,521777.2950967392,23231033.860226143,0.0,43726197.00920582,0.0,0.0,3277854.011754402
 08/12  09:00:00,0.0,0.0,3923899.1175183444,0.0,525084.5902773598,23228831.94755751,0.0,43727302.3917178,0.0,0.0,3275643.721144432
 08/12  10:00:00,0.0,0.0,3959688.0464378037,0.0,528684.9123366037,23239707.71302861,0.0,43741778.479248144,0.0,0.0,3286510.718957723
 08/12  11:00:00,0.0,0.0,3999043.6618167423,0.0,532759.3115934688,23276560.849173028,0.0,43782706.014649436,0.0,0.0,3323353.7574356617
 08/12  12:00:00,0.0,0.0,4042488.302760167,0.0,545146.6730232616,23286478.613345683,0.0,43805011.140251875,0.0,0.0,3333275.1383760967
 08/12  13:00:00,0.0,0.0,4086938.9163530506,0.0,564272.0743301086,23264260.48882539,0.0,43801918.417038426,0.0,0.0,3311081.0159629397
 08/12  14:00:00,0.0,0.0,4152574.0144835096,0.0,588540.2491816519,23260793.563618768,0.0,43822719.66668335,0.0,0.0,3307626.925706569
 08/12  15:00:00,0.0,0.0,4215894.638778241,0.0,601257.8893653692,23285041.853256077,0.0,43859685.596504375,0.0,0.0,3331881.4726790413
 08/12  16:00:00,0.0,0.0,4213582.889252437,0.0,598393.5474912736,23294649.30651295,0.0,43866428.70788715,0.0,0.0,3341492.7447706615
 08/12  17:00:00,0.0,0.0,4163573.049220713,0.0,591561.0710123213,23288178.19859618,0.0,43853125.12349143,0.0,0.0,3335031.036766484
 08/12  18:00:00,0.0,0.0,4132638.9956450067,0.0,577797.2951314349,23310220.438459814,0.0,43861403.587474175,0.0,0.0,3357068.316111527
 08/12  19:00:00,0.0,0.0,4102615.1502200607,0.0,558594.587788188,23337370.487335667,0.0,43869350.92900679,0.0,0.0,3384198.995027797
 08/12  20:00:00,0.0,0.0,4075289.2845220775,0.0,537978.1161193401,23376902.369335845,0.0,43888266.33933811,0.0,0.0,3423695.801082278
 08/12  21:00:00,0.0,0.0,3908353.1942053884,0.0,523120.94055220834,23290702.91082731,0.0,43787209.70526245,0.0,0.0,3337512.0414756364
 08/12  22:00:00,0.0,0.0,3744849.5694530685,0.0,509236.4581078666,23192752.53452136,0.0,43675374.84651217,0.0,0.0,3239589.096115142
 08/12  23:00:00,0.0,0.0,3583395.25273568,0.0,493854.687403514,23098695.061205827,0.0,43565935.60249227,0.0,0.0,3145560.0230321945
 08/12  24:00:00,0.0,0.0,3433924.2431810605,0.0,479150.1508143017,23019510.754669305,0.0,43472046.75936654,0.0,0.0,3066402.4422074943
 08/13  01:00:00,0.0,0.0,3285434.0350221843,0.0,464437.62536658195,22950684.314877234,0.0,43388507.79412675,0.0,0.0,2997602.9686042
 08/13  02:00:00,0.0,0.0,3128209.517392849,0.0,448846.8509739517,22868567.890388057,0.0,43290800.59524494,0.0,0.0,2915515.4070973434
 08/13  03:00:00,0.0,0.0,3047738.629021139,0.0,418591.5669863961,22931087.896407124,0.0,43323065.317276455,0.0,0.0,2977993.3034722386
 08/13  04:00:00,0.0,0.0,2839136.1300912667,0.0,382298.12108816986,22862668.232298072,0.0,43218352.20726918,0.0,0.0,2909581.352025522
 08/13  05:00:00,0.0,0.0,2671380.5882927123,0.0,357030.24644638825,22773303.389736168,0.0,43103719.490065485,0.0,0.0,2820235.211281488
 08/13  06:00:00,0.0,0.0,2531537.78720148,0.0,330255.7046181053,22711571.30945063,0.0,43015212.86795167,0.0,0.0,2758511.8447478656
 08/13  07:00:00,0.0,0.0,2431476.32441543,0.0,303579.3603579011,22661549.32324266,0.0,42938514.53748348,0.0,0.0,2708485.175191423
 08/13  08:00:00,0.0,0.0,2396620.4191759354,0.0,299717.21334632544,22608736.432827488,0.0,42881839.500056736,0.0,0.0,2655679.702431853
 08/13  09:00:00,0.0,0.0,2412219.2297891327,0.0,300436.85015253414,22589420.656105604,0.0,42863243.36014107,0.0,0.0,2636358.7573124235
 08/13  10:00:00,0.0,0.0,2446420.4388971124,0.0,303204.2486209367,22582282.854032137,0.0,42858872.95653601,0.0,0.0,2629210.7508221865
