Date/Time,CoolingCoils:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Baseboard:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),Cooling:Electricity [J](Hourly)
 01/08  24:00:00,0.0,88506424.85608292,6627399.924312879,2728018.141563006,166857695.54315534,29328803.91975881,253133224.38387847,0.0,0.0
 01/09  01:00:00,0.0,91942370.61966169,6816711.857180196,2792476.936267986,166429641.64941907,29582574.647331126,255921746.34798902,0.0,0.0
 01/09  02:00:00,0.0,95791147.38471432,7011621.858113204,2864176.6908397865,167162754.42730957,29849184.402835928,260364161.23964635,0.0,0.0
 01/09  03:00:00,0.0,99311305.032543,7195199.411741996,2930901.1283590696,167876545.88061407,30099486.393984005,264575925.3936085,0.0,0.0
 01/09  04:00:00,0.0,102803893.24298213,7417395.170429338,3015994.4243211187,168700859.61522853,30406775.448633395,268880180.9580779,0.0,0.0
 01/09  05:00:00,0.0,107920024.41404386,7673365.995679097,3117172.522661192,171683147.08085003,30763924.372223236,276567615.9864602,0.0,0.0
 01/09  06:00:00,0.0,112957449.75152408,7940640.751110151,3225842.471943301,174406069.85405284,31139869.076936394,284531265.9569956,0.0,0.0
 01/09  07:00:00,0.0,117019480.7608528,8191932.635248347,3311696.0340594426,173775754.82032433,40773704.66082458,287912477.6225243,0.0,0.0
 01/09  08:00:00,0.0,17698772.825753424,1322687.7415087307,475517.6527014853,166424009.43088537,492836832.59687537,105133372.19537747,0.0,0.0
 01/09  09:00:00,0.0,477636978.4198933,75531058.4566277,5708564.217414981,430507867.47419214,574673159.849382,950747937.6768216,0.0,0.0
 01/09  10:00:00,0.0,181691316.23570833,60281979.158206224,1768709.8015289952,285467984.14715207,577822343.2213326,417187635.0115954,0.0,0.0
 01/09  11:00:00,0.0,114013074.1526558,57510047.84077141,863944.8145648098,248145405.7209965,576554689.9420216,313016067.85120714,0.0,0.0
 01/09  12:00:00,0.0,82323204.80894063,56562591.261245966,518994.80006315093,220254623.35693693,582164063.5129541,258198342.3084354,0.0,0.0
 01/09  13:00:00,0.0,73559487.02829666,56343456.734687686,441995.4123582314,211824569.68407974,581867929.5986909,262156175.09704217,0.0,0.0
 01/09  14:00:00,0.0,62234283.88014,56168921.48792984,374803.90593723964,202908394.48357853,581626202.8455119,243671257.24962753,0.0,0.0
 01/09  15:00:00,0.0,49603749.040961236,56016918.73943638,316044.7228768183,199101826.9353961,579020530.941284,225259138.09860498,0.0,0.0
 01/09  16:00:00,0.0,45212745.105037704,56001287.54664915,310917.24167831976,203664401.51344636,564899129.1319022,237664536.36902398,0.0,0.0
 01/09  17:00:00,0.0,47717160.58839452,56154347.526143886,361320.3980091232,211912394.65610346,572004372.4326874,273875840.5499185,0.0,0.0
 01/09  18:00:00,0.0,59897510.107789434,56338066.7029984,457476.3682194351,239550051.98339328,547834170.2738831,317447333.9531165,0.0,0.0
 01/09  19:00:00,0.0,70248831.59384532,56457826.5718085,506563.90703965345,242375379.11732185,550397927.6541877,326637391.1010171,0.0,0.0
 01/09  20:00:00,0.0,1007452.1650856816,87331.09624505376,61818.375570862365,48843088.1393078,356191944.436874,38831003.559523106,0.0,0.0
 01/09  21:00:00,0.0,1122673.245330808,93503.75974174344,121693.68460284168,113398591.91317803,36670003.35388395,84816732.64728136,0.0,0.0
 01/09  22:00:00,0.0,1249825.0264400637,99936.17548860326,136903.89559496497,128907502.18897803,29789865.815663293,105897457.33122173,0.0,0.0
 01/09  23:00:00,0.0,1809692.8051102634,170115.7166269518,162698.45512958497,139849472.17312568,27490929.94366204,133604775.00441623,0.0,0.0
 01/09  24:00:00,0.0,2658851.2923764125,248888.50923979428,193334.01440993295,143383784.42257175,22810518.350206852,158632089.9745717,0.0,0.0
 01/10  01:00:00,0.0,4188015.991812337,387541.6651907471,255963.22833287486,143269014.9235998,20616890.74740656,185967410.41987532,0.0,0.0
 01/10  02:00:00,0.0,5003219.7154612765,465791.49388062017,279708.6546323078,142709975.5071851,20718886.00239587,175260979.58878815,0.0,0.0
 01/10  03:00:00,0.0,6761036.815487221,700542.6959435552,363686.978787305,142754218.63539332,21037615.528613802,192043203.10812163,0.0,0.0
 01/10  04:00:00,0.0,10410841.782143915,1056852.3128786944,493828.98385782534,145537296.04070902,21524067.15061946,195734448.45859498,0.0,0.0
 01/10  05:00:00,0.0,13825407.64054939,1332432.3948403408,587347.7033115404,147515716.31762576,21893165.95203482,181409671.167534,0.0,0.0
 01/10  06:00:00,0.0,17281079.589749362,1618604.3243402024,705692.6919414827,148033658.31649822,22297682.870164625,181548069.954043,0.0,0.0
 01/10  07:00:00,0.0,21729699.802053068,1975736.8532905004,839490.5013346577,150127031.84028774,32085303.346141953,181634564.91211647,0.0,0.0
 01/10  08:00:00,0.0,5080621.729656519,486353.47945686063,249297.01646929182,144077963.97890496,491774277.6985914,78499247.52002202,0.0,0.0
 01/10  09:00:00,0.0,226836785.79903522,62637177.64252422,2431019.915735295,362507824.4330071,558501734.7335988,624894813.3517319,0.0,0.0
 01/10  10:00:00,0.0,123998261.9036896,58139707.57129633,987161.5120155193,247587553.27957174,574898523.3449092,338784825.6650543,0.0,0.0
 01/10  11:00:00,0.0,103919304.22627445,57704792.34683387,838242.7764341085,236594829.21560547,576723732.4099532,328813218.1645862,0.0,0.0
 01/10  12:00:00,0.0,91829338.44388703,57390231.02556458,741600.565390878,230613476.7684406,583214309.0426004,310318909.8220913,0.0,0.0
 01/10  13:00:00,0.0,84351130.49480854,57148493.822348826,671917.3948602283,227530784.0786211,582902888.668854,300773103.7838988,0.0,0.0
 01/10  14:00:00,0.0,72958144.2123779,56972589.48475495,604359.0122553876,218616393.48208866,582659425.9486552,284589450.78593445,0.0,0.0
 01/10  15:00:00,0.0,48849804.016767055,56965605.37925819,541162.9308402378,195482944.89720353,580194335.7890692,251014203.25685072,0.0,0.0
 01/10  16:00:00,39489.09555174438,21910256.696273055,56803604.50508374,19837920.923303176,166507393.74192637,585228449.7719617,193538076.3759455,0.0,1331276.5059920624
 01/10  17:00:00,95578.39380275318,11164798.85763011,56726927.219520934,23666905.65054217,144991016.38864797,595882537.3785975,161726463.7499817,0.0,1599412.4810030595
 01/10  18:00:00,90954.05426696836,8046670.55579776,56583734.53118483,23646324.71383077,161686597.19898078,571268686.4476807,157013751.84462178,0.0,1598584.6716337283
 01/10  19:00:00,59254.80325117291,7830135.030287538,56551320.34524291,23637596.068375718,165899284.84702262,573622453.588958,165337741.85192755,0.0,1593251.3632693728
 01/10  20:00:00,0.0,313091.42185285897,29677.78613237499,19321.57324520743,13467600.21784471,356091794.3244356,9092118.288306689,0.0,0.0
 01/10  21:00:00,0.0,382314.31528237136,33954.39593431504,67036.19208783763,64599464.62671582,36555796.497561514,35240856.84450157,0.0,0.0
 01/10  22:00:00,0.0,462792.15544257534,40319.97430130255,82052.74763641377,79823986.56037849,29675398.466517445,50216995.35662922,0.0,0.0
 01/10  23:00:00,0.0,549576.2914770596,46591.33227041962,92876.66038442573,90519878.93438837,27297583.76456035,64393272.00842999,0.0,0.0
 01/10  24:00:00,0.0,631289.4429509199,51551.75318669906,102330.10811218909,99956813.74608976,22522177.68785601,78113652.04896417,0.0,0.0
 01/11  01:00:00,0.0,705547.8926619986,55723.91193374102,109329.42736161152,106840494.68854344,20138439.193178292,89693627.30526425,0.0,0.0
 01/11  02:00:00,0.0,939105.8508946337,100328.25627431882,123761.53019219077,110718624.26054572,20197475.640349448,106225027.27507478,0.0,0.0
 01/11  03:00:00,0.0,1793043.250658703,234064.58224859947,163446.7398353164,113502999.66575997,20370897.175966855,136310866.26546413,0.0,0.0
 01/11  04:00:00,0.0,3229331.293732019,397357.019792582,226639.2779552975,117150256.937583,20597382.15163082,164712149.56279728,0.0,0.0
 01/11  05:00:00,0.0,5032466.335508118,587348.9246883735,287925.17769048107,122056081.62375583,20848659.95626179,170868618.94654405,0.0,0.0
 01/11  06:00:00,0.0,7414692.483786061,848766.158818278,366835.90208005725,126680154.40919156,21188987.914781276,172668760.27912766,0.0,0.0
 01/11  07:00:00,0.0,9894616.652882926,1075810.6215908206,434779.5333039212,129529471.05284171,30780666.146411534,164240648.56533086,0.0,0.0
 01/11  08:00:00,0.0,3313313.7780299666,374323.60150388227,204298.5210627814,123294649.72617914,491617249.3252318,83730967.30153476,0.0,0.0
 01/11  09:00:00,0.0,165818670.95324448,60558904.12021376,1806616.7284200806,336563604.8770213,555799058.0239732,540833066.9190285,0.0,0.0
 01/11  10:00:00,0.0,78705997.43968394,57199417.71877876,671851.8304947658,223383768.5696152,573642923.8108709,261840644.79470146,0.0,0.0
 01/11  11:00:00,0.0,40475669.79075471,56025959.1014307,316069.06932482606,203528332.91168547,574522725.4574409,174522136.34060985,0.0,0.0
 01/11  12:00:00,4679.5493177913595,24186877.84961857,55872459.05300609,6056812.077853052,186638277.90335336,587011748.582504,169380988.67050686,0.0,398449.1980078352
 01/11  13:00:00,17083.345106792585,16986261.47810974,55841661.03406436,23480294.464712545,177402360.89813554,604404432.9504219,169649661.19642702,0.0,1585774.006668521
 01/11  14:00:00,23249.29468103642,13919725.048050769,55835617.69645819,23483155.5496499,175986121.10245782,604401250.697753,174725461.57638904,0.0,1595857.970279086
 01/11  15:00:00,52656.974593516214,11097832.89826452,55832167.99437477,23483337.3146711,180440169.35643572,602003072.7880166,181449931.12566406,0.0,1595961.728753385
 01/11  16:00:00,57291.7470001455,11080376.090356804,55830188.68454693,23495395.647760995,190060475.67680094,587912508.6758827,194646038.56698948,0.0,1598172.7237769621
 01/11  17:00:00,22524.71193539939,14950631.528618336,55829243.484473445,23505295.680324692,199493663.34578288,594823243.6733326,211164489.42774594,0.0,1592588.841613172
 01/11  18:00:00,1763.9128068324128,25629128.14382316,55828650.81978092,2217266.438133317,231845010.3237453,549084544.4605794,258033429.60674545,0.0,131201.01890992682
 01/11  19:00:00,0.0,31034634.377354614,55827277.959240034,282944.9448748942,229131403.2091443,549543760.0794544,259986562.1674317,0.0,0.0
 01/11  20:00:00,0.0,259123.2248597446,25712.99235796275,43791.637829572996,41499320.559978604,356112299.59524566,40114644.27840586,0.0,0.0
 01/11  21:00:00,0.0,302935.0341266015,28970.549171203696,78671.04617086521,79266725.75639358,36562447.504881434,73178339.92604816,0.0,0.0
 01/11  22:00:00,0.0,353630.79853087675,32427.9822964825,87022.17933365236,87690759.20865248,29672475.906209864,82360994.25185683,0.0,0.0
 01/11  23:00:00,0.0,403287.9382662041,35434.507074009736,93467.39976859432,94104671.46389595,27287017.67874811,89742615.02767539,0.0,0.0
 01/11  24:00:00,0.0,454580.5211503124,38275.448772287025,99635.70885829222,100236315.62559052,22506206.984187707,96766053.52219729,0.0,0.0
 01/12  01:00:00,0.0,505755.8854803735,40937.634678724484,105754.40641750244,106343830.34860544,20120077.894979168,103624119.79260904,0.0,0.0
 01/12  02:00:00,0.0,594042.614800941,51833.96895509145,115377.48715434725,114219441.58874103,20140597.30999238,113785679.72113767,0.0,0.0
 01/12  03:00:00,0.0,1112797.6333898837,127146.58073494429,146711.22754528013,122446441.47152327,20247243.662163164,141888418.64531162,0.0,0.0
 01/12  04:00:00,0.0,2215282.6541655976,241300.87231137176,201994.29184779158,127128046.18402283,20416681.018042102,173535075.02982956,0.0,0.0
 01/12  05:00:00,0.0,2856648.8606961123,282810.7606283417,221814.10384162457,129666198.6389408,20478010.718352906,165027973.08531016,0.0,0.0
 01/12  06:00:00,0.0,3660729.634362872,354410.2995099693,250112.21838737937,134538598.19196278,20577908.371780287,164753698.3021698,0.0,0.0
 01/12  07:00:00,0.0,4950293.26143481,528062.1512642046,303448.34145979496,140631735.2535485,30101586.48424079,174692405.92864934,0.0,0.0
 01/12  08:00:00,0.0,1131689.93708268,107213.016302748,154135.2110576728,140645844.9262114,491299975.4300256,93628939.98165588,0.0,0.0
 01/12  09:00:00,0.0,171354236.34706494,60160398.79004188,1781600.1841368957,358901503.6886006,555375536.1495183,628893245.7224536,0.0,0.0
 01/12  10:00:00,0.0,87628234.51369269,57196719.286554575,703682.9008012366,237783200.95318615,573672056.4489532,293684213.28440136,0.0,0.0
 01/12  11:00:00,0.0,40307679.17590459,56468051.784340605,420031.44220995496,199566465.16164884,575068780.5132358,205474248.76733607,0.0,0.0
 01/12  12:00:00,48133.43465305739,12463051.027507666,55885307.170069724,23488500.237855975,165794714.6860904,604456284.8595706,126988829.74153721,0.0,1600697.4610589924
 01/12  13:00:00,76651.54708463105,3421623.219328302,55832850.56123595,23442226.301591165,150266330.19270882,604357554.3144722,121192836.82941622,0.0,1595810.9723336534
 01/12  14:00:00,78736.98744233529,2393363.1309794066,55827183.80936678,23448107.829219714,155469364.60586673,604357769.0902314,135791164.24860564,0.0,1598970.6316082184
 01/12  15:00:00,82695.10198456861,4002439.174419678,55822642.29963232,23466516.85997571,166025748.41596246,601976726.6385788,154666845.2332549,0.0,1605466.3982180054
 01/12  16:00:00,84415.42356752243,5074496.712648157,55818931.53465003,23470707.09998995,175198830.04661074,587876562.9782147,169919645.2850557,0.0,1599477.826818007
 01/12  17:00:00,85327.14062715463,7771655.023389222,55872732.67839196,23494609.273886357,182162893.4762116,594856046.4608128,193536940.27772766,0.0,1599324.8120928598
 01/12  18:00:00,19947.923396250764,13765864.652243625,55963777.165598564,15797899.387239683,215634060.85864773,562800303.7555035,246440638.81207114,0.0,1063675.7437658482
 01/12  19:00:00,0.0,23726619.466419913,56098660.19548407,328300.7747288302,219451997.40271556,549860498.1455524,267767370.42217365,0.0,0.0
 01/12  20:00:00,0.0,178857.96404902943,15958.66522404322,26338.052460904633,24482368.060165916,356085091.6827431,20561789.066778675,0.0,0.0
 01/12  21:00:00,0.0,224792.7908057188,22174.086853051827,77448.42292766247,79309789.30255032,36554428.41932008,63055906.04458038,0.0,0.0
 01/12  22:00:00,0.0,289603.60708330025,27999.324908476192,91451.27881517124,93451911.39082336,29672476.34830337,78553479.29527952,0.0,0.0
 01/12  23:00:00,0.0,353397.51344395324,32355.164613082216,100587.33954645257,102555515.40630677,27291058.27606504,90308042.19065356,0.0,0.0
 01/12  24:00:00,0.0,406883.79641058354,35579.55013994866,103184.94778526362,104708554.0915339,22507060.32448234,95748676.07861549,0.0,0.0
 01/13  01:00:00,0.0,449510.73951099603,37946.726125566245,102538.41293531559,103467147.57820082,20113870.99294382,97335877.34541638,0.0,0.0
 01/13  02:00:00,0.0,491972.0418101223,40167.71044944333,105562.94130266094,106281388.46862806,20119116.50563504,101783436.24229747,0.0,0.0
 01/13  03:00:00,0.0,847307.7149498977,90636.47884923706,132543.4203838794,115669678.22978438,20196565.753116056,128112167.37673163,0.0,0.0
 01/13  04:00:00,0.0,2244262.992420185,251302.47128495327,204701.61128452898,124842367.58279851,20429389.936452422,175939574.88200676,0.0,0.0
 01/13  05:00:00,0.0,3646840.970131562,388013.2095992211,253268.84450340242,130975319.1125968,20614667.90798556,181135265.14844587,0.0,0.0
 01/13  06:00:00,0.0,5385373.233608843,580183.3733061668,311679.60300321,134473399.8102056,20865248.830192316,182010743.38150853,0.0,0.0
 01/13  07:00:00,0.0,7518709.888996832,811113.5045501679,376570.5267034296,135534294.62181386,30457760.022770394,176634085.94206753,0.0,0.0
 01/13  08:00:00,0.0,2035419.0344015714,236757.9159282189,176585.62051501413,128080657.27439827,491451970.7391083,86738559.77141057,0.0,0.0
 01/13  09:00:00,0.0,151491127.19382542,59880365.56953387,1675913.2680501705,334977459.8857469,554989816.0129235,545459495.7800953,0.0,0.0
 01/13  10:00:00,0.0,75004118.52945606,57132267.386456296,653831.9508758639,224976463.68421057,573557753.5989294,266063681.48067752,0.0,0.0
 01/13  11:00:00,0.0,38872234.309271835,56035444.515175864,321815.54710830556,207112400.3002907,574537957.3489695,176886987.82030046,0.0,0.0
 01/13  12:00:00,13369.837253073802,22100736.18154502,55844127.709078215,13810630.56390162,189547193.1890837,594737235.7246246,167579247.1192303,0.0,929818.0218558715
 01/13  13:00:00,34418.63325508689,15782536.752385864,55833339.50879587,23483951.285458744,178232098.76662225,604399768.2458996,169810397.9764208,0.0,1591906.1655601498
 01/13  14:00:00,62707.0309795039,10166786.257227942,55827688.996961445,23474321.635435246,170785129.52696437,604384488.0840416,165911145.57515976,0.0,1599266.5097740914
 01/13  15:00:00,89890.56797738413,4583035.439624068,55820648.0964104,23466069.318447545,169441338.56414315,601974284.8938286,163165493.82397875,0.0,1601219.4964683473
 01/13  16:00:00,98488.82328338586,4246793.508171498,55817444.76096204,23475269.51148893,178299335.5405411,587879638.6160257,175110669.82482496,0.0,1602214.1913799366
 01/13  17:00:00,76523.32553270303,9756392.985663136,55817054.62810406,23490165.689260326,190323682.40024355,594795924.8258988,196346150.4162895,0.0,1597101.3628788963
 01/13  18:00:00,21896.286640716757,18592291.73785121,55820775.12127482,23551555.918034278,226923414.71006292,570410958.2419744,246119665.8937698,0.0,1605650.3362981386
 01/13  19:00:00,31965.295234964145,32053221.140067678,55825325.1969205,23589945.838671986,235372889.39180222,572848808.210932,270127337.13988245,0.0,1615572.248951333
 01/13  20:00:00,40707.828427928966,186242.41653197753,27474.55125236581,23367707.491910115,45401137.90132246,379437977.00822055,42072858.21275067,0.0,1637741.610651043
 01/13  21:00:00,12937.315968907798,249101.91775450396,28146.483025637535,19518284.562323097,107061309.92127942,56001236.954888105,97613688.0428881,0.0,1344961.6186917587
 01/13  22:00:00,0.0,327907.66655416077,30427.494213754366,115385.67823172626,119383412.16549242,29698838.91702521,112186180.49169822,0.0,0.0
