Date/Time,Baseboard:PlantLoopHeatingDemand [J](Hourly),HeatingCoils:PlantLoopHeatingDemand [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Baseboard:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),Cooling:Electricity [J](Hourly)
 06/06  09:00:00,156365515.38617924,1073.7089791298029,379144401.0261493,1073.7089791298029,85947330.83692808,125957005.52125627,156365515.38617924,711971598.0402986,177671759.33881998,0.0,102437255.74539098
 06/06  10:00:00,36825421.85101672,428.32422137903995,399655283.74064875,428.32422137903995,82944182.07135293,123833504.36344828,36825421.85101672,719174122.7746661,22341692.34041217,0.0,99659740.17721939
 06/06  11:00:00,2720650.4615549645,0.0,459116438.22585523,0.0,86819655.94883497,129781651.14751628,2720650.4615549645,731438907.0349722,1715528.0818462796,0.0,105048399.35995147
 06/06  12:00:00,0.0,0.0,487096447.37895054,0.0,89022880.22455215,131863942.5117917,0.0,754129169.7815237,0.0,0.0,107740497.28500788
 06/06  13:00:00,0.0,1542.5938485963202,469602913.0785268,1542.5938485963202,88642777.24312197,130029583.97827685,0.0,751914708.2665784,0.0,0.0,106128240.7169386
 06/06  14:00:00,0.0,1972.6272858145041,480167329.9438877,1972.6272858145041,91059724.98190278,130812336.60127278,0.0,755114408.6283554,0.0,0.0,107046082.2908481
 06/06  15:00:00,0.0,549.7791840432037,559237262.9854882,549.7791840432037,98523816.08001944,138944490.80827603,0.0,768315743.9608011,0.0,0.0,114801031.88945086
 06/06  16:00:00,0.0,0.0,588226113.9053116,0.0,100032686.07634746,142305921.6961853,0.0,747550314.194375,0.0,0.0,117918735.81413467
 06/06  17:00:00,0.0,0.0,607372079.4582092,0.0,101388769.65760696,144401571.2974503,0.0,769406794.4834586,0.0,0.0,119933517.87340571
 06/06  18:00:00,0.0,1942.0029055769867,508049195.08234704,1942.0029055769867,93097286.35874197,133852883.16089332,0.0,724622521.2290754,0.0,0.0,109957592.03018501
 06/06  19:00:00,0.0,2043.0910221713552,430599927.43483305,2043.0910221713552,88364271.25341687,126672176.00337084,0.0,715103708.9389019,0.0,0.0,102503814.91226
 06/06  20:00:00,0.0,0.0,4265823.703343837,0.0,628281.1218573464,23201835.466713667,0.0,391375878.4952285,0.0,0.0,3218685.3781140083
 06/06  21:00:00,0.0,0.0,3988529.214953967,0.0,564976.936772158,23202441.588067986,0.0,71725191.37597892,0.0,0.0,3249248.5953714713
 06/06  22:00:00,0.0,0.0,3659953.6544715953,0.0,513238.2068295686,23133340.64591829,0.0,53199604.597327575,0.0,0.0,3180172.811082566
 06/06  23:00:00,0.0,0.0,3314346.8500144826,0.0,464426.2871084007,23036816.21154356,0.0,50659358.27055748,0.0,0.0,3083677.0083902488
 06/06  24:00:00,3508597.2588128434,0.0,3025756.5409169216,0.0,429902.0351345742,22897730.33375513,3508597.2588128434,45695928.195446834,2027520.8142136978,0.0,2941431.704584348
 06/07  01:00:00,14628826.83989319,0.0,2799329.5366494884,0.0,408269.0966240383,22781541.73548643,14628826.83989319,43163196.685993396,8611176.804597132,0.0,2815143.704286516
 06/07  02:00:00,20676441.89098622,0.0,2591855.5692215976,0.0,377638.43050751387,22696871.371215682,20676441.89098622,43047895.65560612,12589502.14248225,0.0,2724992.1570474943
 06/07  03:00:00,25673254.403009888,0.0,2374211.798159056,0.0,322868.588008771,22665517.324256074,25673254.403009888,42961771.76614777,16275063.906339224,0.0,2689090.8042629617
 06/07  04:00:00,29354306.28674635,0.0,2187451.6176098436,0.0,287796.4587393182,22588653.39800169,29354306.28674635,42849835.710623935,19419986.064028777,0.0,2608906.953730781
 06/07  05:00:00,27855888.456949275,0.0,2036246.8585038134,0.0,272739.0660268169,22485473.695159867,27855888.456949275,42731598.61506961,19167428.469133344,0.0,2507145.925708169
 06/07  06:00:00,24926694.495993145,0.0,1903672.3010693756,0.0,259020.98361592658,22384508.01383119,24926694.495993145,42616914.85133005,17715172.421619095,0.0,2408891.89247003
 06/07  07:00:00,17041621.170941774,0.0,1792132.5465211014,0.0,247132.7609140051,22314240.62318767,17041621.170941774,63334416.3172179,12397438.76816424,0.0,2345832.3873649314
 06/07  08:00:00,544652.4966134668,0.0,1779234.705367666,0.0,246387.6905627888,22288247.357690994,544652.4966134668,520206986.7576938,399900.2373575983,0.0,2334841.548978799
 06/07  09:00:00,183293261.54582182,502.4688912957169,311203562.3564133,502.4688912957169,80800067.98930946,121230422.00047383,183293261.54582182,702097751.6718974,249404645.40097526,0.0,98132227.92528604
 06/07  10:00:00,59907934.9569072,208.91975978755883,345999421.2687994,208.91975978755883,79620804.50473973,119137230.78422128,59907934.9569072,711154471.6288258,37599857.106371686,0.0,95822633.04626189
 06/07  11:00:00,17773160.206131116,0.0,411425017.5665511,0.0,82500519.47548062,124985548.09707575,17773160.206131116,722323667.5111772,11921517.71999119,0.0,100769574.18715394
 06/07  12:00:00,0.0,0.0,435797122.3350728,0.0,84330815.6192521,127445616.58743683,0.0,745018779.2518688,0.0,0.0,102889486.80015305
 06/07  13:00:00,0.0,504.1288656131732,445216782.7348021,504.1288656131732,86124831.4822065,128397843.99919607,0.0,747765022.5265822,0.0,0.0,103825362.95926851
 06/07  14:00:00,0.0,323.03344606416164,456044555.03596646,323.03344606416164,87892414.00947557,128795451.83212927,0.0,749930212.8867846,0.0,0.0,104811739.94528303
 06/07  15:00:00,0.0,0.0,534254175.6321746,0.0,96166381.96245469,136112050.7056441,0.0,763125869.7406044,0.0,0.0,112245962.37321803
 06/07  16:00:00,0.0,0.0,572866451.5933796,0.0,98419403.5663572,140373712.70130715,0.0,744004822.6895066,0.0,0.0,116308706.1811262
 06/07  17:00:00,0.0,432.5871897631594,591516388.3660889,432.5871897631594,99623226.55033079,142333525.14685884,0.0,765573205.2255911,0.0,0.0,118244499.82539512
 06/07  18:00:00,0.0,2079.4436604875186,485583605.9239309,2079.4436604875186,91270979.2582625,132151023.85429549,0.0,721094354.8219981,633.0044607560106,0.0,107815014.84082694
 06/07  19:00:00,19832229.567348253,1895.2660023729823,386800075.9936762,1895.2660023729823,85235559.77716121,122077222.9803867,19832229.567348253,707380044.4396625,13678165.25499516,0.0,98581014.04606098
 06/07  20:00:00,0.0,0.0,3960838.0273057017,0.0,572507.0770690886,23131041.356987156,0.0,391249310.34071374,0.0,0.0,3166874.986245199
 06/07  21:00:00,0.0,0.0,3605653.0580765386,0.0,510652.79464618344,23059079.028457295,0.0,71527504.67424224,0.0,0.0,3105911.6859982694
 06/07  22:00:00,0.0,0.0,3266430.828158726,0.0,468842.246670724,22957914.689370252,0.0,52979782.68062069,0.0,0.0,3004793.06359969
 06/07  23:00:00,0.0,0.0,2975938.044525358,0.0,425037.57590563904,22864728.37247833,0.0,50447881.720289476,0.0,0.0,2911631.137922928
 06/07  24:00:00,235334.59235509974,0.0,2750824.176434575,0.0,403337.7634964783,22734545.060174964,235334.59235509974,45506178.650228575,150043.8920854899,0.0,2781283.2431707825
 06/08  01:00:00,11543486.044664556,0.0,2517073.9820167795,0.0,347134.8490029118,22711737.360624567,11543486.044664556,43032258.06351041,7420872.609114541,0.0,2748169.8462325023
 06/08  02:00:00,21888065.291476704,0.0,2313069.593428477,0.0,307095.5633398456,22641588.950566188,21888065.291476704,42922070.36778897,14434453.634226846,0.0,2668618.0624988223
 06/08  03:00:00,30492878.97936718,0.0,2131874.7564085745,0.0,282750.9335703654,22541688.445173573,30492878.97936718,42797825.23262687,20855045.704702403,0.0,2560929.8825420914
 06/08  04:00:00,35275668.20891226,0.0,1966967.9514980952,0.0,266051.43025102693,22432877.184131067,35275668.20891226,42672314.46826503,25121799.470972758,0.0,2447827.86125849
 06/08  05:00:00,32184679.02395433,0.0,1821934.41741473,0.0,250403.28684804757,22339083.76606817,32184679.02395433,42562872.90679915,23767984.48741624,0.0,2356902.405316554
 06/08  06:00:00,25402048.37163814,3237.5447767171972,1700163.5982699313,3237.5447767171972,235968.73943935754,22253903.332402073,25402048.37163814,42463257.925724365,19535557.73725748,0.0,2277630.5198397352
 06/08  07:00:00,11890637.257305749,12317.09476359764,1617311.0924903732,12317.09476359764,230172.06680432626,22209638.767187662,11890637.257305749,63212853.7671082,9905867.92125773,0.0,2245088.7193382136
 06/08  08:00:00,0.0,6572.2417392952375,1608754.6293080803,6572.2417392952375,228239.21677050594,22193095.133963056,0.0,520093686.06017363,435548.50173481816,0.0,2239718.651710488
 06/08  09:00:00,163528536.6725159,169.2574298438554,310936736.1746084,169.2574298438554,81131824.07521121,121012162.90744853,163528536.6725159,702211248.6647741,222767369.5163454,0.0,97757586.31555644
 06/08  10:00:00,42032685.91281735,564.4232188414733,345935893.6113843,564.4232188414733,79143989.76550767,119599609.57592331,42032685.91281735,711140035.681296,28415826.27139009,0.0,95851555.34025401
 06/08  11:00:00,5438955.416859227,0.0,396928275.46067184,0.0,81588302.07589594,123953915.02469218,5438955.416859227,720379817.0392089,3804178.6429833635,0.0,99478396.05575822
 06/08  12:00:00,0.0,0.0,409095960.0799167,0.0,81835013.07903193,125448444.28431422,0.0,740525804.4085258,0.0,0.0,100575686.43043745
 06/08  13:00:00,0.0,1030.5071084841725,380100817.23487425,1030.5071084841725,80381056.92610177,122693927.17852414,0.0,736317331.1498057,0.0,0.0,98025240.11417364
 06/08  14:00:00,0.0,2510.5524615266804,402941110.779806,2510.5524615266804,83014328.23075888,124398381.47006842,0.0,740655056.7460071,637.8209939490523,0.0,99981783.4401684
 06/08  15:00:00,0.0,864.6499034308246,473489954.44932956,864.6499034308246,88963652.58865047,130477408.07400922,0.0,750288497.7351655,0.0,0.0,106411075.39692391
 06/08  16:00:00,0.0,0.0,500251233.9888571,0.0,91197648.1011599,132948731.93361898,0.0,729358086.4566213,0.0,0.0,108977605.9255027
 06/08  17:00:00,0.0,1010.3828623051281,515125608.53236806,1010.3828623051281,92534352.49993771,134474392.56237745,0.0,750625198.5907166,0.0,0.0,110472575.67973495
 06/08  18:00:00,4871119.980069311,2906.10773669111,417746695.2464342,2906.10773669111,85237564.92928809,125697737.92813215,4871119.980069311,708607654.5668606,3433350.9767700084,0.0,101455836.03106219
 06/08  19:00:00,42018002.93779854,1798.6490055284628,319954336.54062146,1798.6490055284628,79212991.14014822,118114522.45822977,42018002.93779854,697394775.2804923,30461217.15883288,0.0,95015060.43327327
 06/08  20:00:00,0.0,0.0,3622264.355486092,0.0,512501.6523425231,22887800.565982908,0.0,390946064.1249829,0.0,0.0,2925508.291166396
 06/08  21:00:00,0.0,0.0,3311512.9224365084,0.0,481041.9440104977,22823562.348244525,0.0,71262377.14339378,0.0,0.0,2870444.030358472
 06/08  22:00:00,0.0,0.0,3013887.925355615,0.0,435116.13598666695,22797733.97358278,0.0,52785875.85414916,0.0,0.0,2844638.3357340917
 06/08  23:00:00,0.0,0.0,2760957.1873019277,0.0,393112.42606182554,22725578.13183062,0.0,50276806.32979796,0.0,0.0,2772505.4056841023
 06/08  24:00:00,0.0,0.0,2515310.8229832496,0.0,332437.9328326818,22690835.864759043,0.0,45391569.62414886,0.0,0.0,2737760.6307694283
 06/09  01:00:00,0.0,0.0,2329020.4919530563,0.0,301468.426012983,22607253.366751954,0.0,42882107.64664787,0.0,0.0,2654200.8754227567
 06/09  02:00:00,273732.4419414884,0.0,2179886.2371667735,0.0,287120.3503164517,22508235.492739856,273732.4419414884,42768741.69693923,185195.76095298544,0.0,2554970.3064756687
 06/09  03:00:00,4997488.582675023,0.0,2039273.399703898,0.0,273245.66651186446,22422099.60662846,4997488.582675023,42668731.12702325,3392413.8624515897,0.0,2464568.6846734355
 06/09  04:00:00,9385387.542875549,0.0,1903405.3671604535,0.0,259542.19261084928,22347030.893452346,9385387.542875549,42579958.93994613,6432127.876888907,0.0,2385540.481145634
 06/09  05:00:00,9361890.278979681,0.0,1772003.0040004088,0.0,245917.7367945437,22282222.110210404,9361890.278979681,42501525.70088788,6493670.786407887,0.0,2320788.7604357186
 06/09  06:00:00,3958279.9001035267,0.0,1645787.2930993154,0.0,232346.9618381492,22209151.545334343,3958279.9001035267,42414884.36105542,2768390.0158050423,0.0,2252670.6704505724
 06/09  07:00:00,0.0,286.9338160216986,1529064.4688623697,286.9338160216986,218432.38403020974,22137703.89946732,0.0,63129179.21661375,27868.70191290634,0.0,2184823.92752033
 06/09  08:00:00,0.0,1243.4154703933925,1495833.6335068117,1243.4154703933925,214688.2676250547,22123573.26415524,0.0,520010613.2412203,106309.64761677221,0.0,2170599.819923656
 06/09  09:00:00,119848319.2570097,1115.7368445107916,359441044.5603283,1115.7368445107916,85354078.61804357,124492674.01906101,119848319.2570097,709914014.319219,168578864.67544588,0.0,101141518.18952535
 06/09  10:00:00,9221215.378859758,421.33709279984356,367516529.24289596,421.33709279984356,81416622.18825556,120713650.19251984,9221215.378859758,714526708.7206403,5688192.883548111,0.0,96921036.93103842
 06/09  11:00:00,0.0,0.0,395059511.147132,0.0,81778887.58898515,123770556.08482319,0.0,720387043.6124291,0.0,0.0,99320850.99102342
 06/09  12:00:00,0.0,453.3618726490653,408284987.6109003,453.3618726490653,83298008.84023948,124922748.39821324,0.0,741463104.2836325,0.0,0.0,100431463.51293463
 06/09  13:00:00,0.0,1317.7991594432917,379912593.26044494,1317.7991594432917,81476855.01423092,122231405.43451038,0.0,736950607.493921,0.0,0.0,98040332.8349469
 06/09  14:00:00,0.0,1652.6778670532553,402554399.8660496,1652.6778670532553,83737885.44408637,123855557.91121691,0.0,740835790.4004831,0.0,0.0,99954193.39110994
 06/09  15:00:00,0.0,88.26231597271205,463471427.20256174,88.26231597271205,89693159.93595727,129154093.55820946,0.0,749694690.5666724,0.0,0.0,105395252.13681549
 06/09  16:00:00,0.0,0.0,500386302.4265988,0.0,91268787.97589235,132990457.47686787,0.0,729470951.8746028,0.0,0.0,109036851.70186384
 06/09  17:00:00,0.0,352.7294248206541,519821648.43100387,352.7294248206541,93569145.77776763,134932932.72580457,0.0,752118532.0319736,0.0,0.0,110936676.85550673
 06/09  18:00:00,0.0,1933.2089138066228,429965279.14431435,1933.2089138066228,86896798.04909699,126395003.1213822,0.0,710964152.8799192,0.0,0.0,102511511.41188943
 06/09  19:00:00,0.0,1728.71612956307,366770346.50434345,1728.71612956307,83140363.42062785,120567851.59232786,0.0,703775476.69507,0.0,0.0,96836813.20691948
 06/09  20:00:00,0.0,0.0,3265200.847777104,0.0,473856.827416815,22891917.28923136,0.0,390911536.02330565,0.0,0.0,2922701.8036161643
 06/09  21:00:00,0.0,0.0,3006772.0539330747,0.0,439482.0682436595,22813023.627331257,0.0,71210278.54671368,0.0,0.0,2859948.485147404
 06/09  22:00:00,0.0,0.0,2724967.7755043823,0.0,366911.1836323135,22818836.237101935,0.0,52738773.165313974,0.0,0.0,2865740.772081592
 06/09  23:00:00,0.0,0.0,2499979.413234293,0.0,325430.65981089073,22714659.9596557,0.0,50198206.3913721,0.0,0.0,2761586.7396313017
 06/09  24:00:00,0.0,0.0,2296779.616525791,0.0,296488.0867505415,22590268.20076369,0.0,45255052.114071354,0.0,0.0,2637229.4548743065
 06/10  01:00:00,7266411.67143793,0.0,2117714.90120744,0.0,279677.8409937892,22487793.105542675,7266411.67143793,42740856.8004194,4151468.1577590746,0.0,2528164.3140999093
 06/10  02:00:00,23631727.137752865,0.0,1943963.6679122555,0.0,262795.65060997533,22392139.961985447,23631727.137752865,42628321.46647835,13937440.751720551,0.0,2417624.4107628693
 06/10  03:00:00,34795023.83627142,0.0,1780504.5207627981,0.0,246052.4505312387,22311863.25275361,34795023.83627142,42531301.55716778,21662845.62086252,0.0,2327231.8250687625
 06/10  04:00:00,41770717.36240757,1310.4090725465398,1627492.4835998951,1310.4090725465398,228367.78421343394,22222546.70618256,41770717.36240757,42424300.34427892,27721202.13398893,0.0,2231523.817311723
 06/10  05:00:00,34408783.177723944,12097.170832852331,1518601.4285689616,12097.170832852331,219115.7142193293,22160854.28657841,34408783.177723944,42353355.854680665,24598810.784565933,0.0,2175838.6082654893
 06/10  06:00:00,10072489.30470348,17803.73234612121,1445747.0830845493,17803.73234612121,212659.24395368175,22117133.280349225,10072489.30470348,42303178.37818584,8035568.13552176,0.0,2154061.721712253
 06/10  07:00:00,0.0,15135.242349675189,1399871.3086837742,15135.242349675189,205275.03084152917,22101097.371723562,0.0,42279758.25644803,781151.5404795952,0.0,2147286.086708867
 06/10  08:00:00,0.0,2741.862486377813,1380338.588642341,2741.862486377813,189629.44545980135,22155739.501092575,0.0,42318754.800435305,201486.55965187037,0.0,2202620.614481186
 06/10  09:00:00,0.0,0.0,1442440.1883722693,0.0,198129.43205015862,22175970.00536509,0.0,42347485.29129818,0.0,0.0,2223078.2427272955
 06/10  10:00:00,0.0,0.0,1541303.3269109637,0.0,208505.4987708365,22195194.999293134,0.0,42377086.351946905,0.0,0.0,2242270.970952128
 06/10  11:00:00,0.0,0.0,1674462.5149760991,0.0,225704.93890482525,22209345.716128737,0.0,42408436.5089165,0.0,0.0,2256401.5977043435
 06/10  12:00:00,0.0,0.0,1857479.2717636414,0.0,251514.8926354907,22222660.475177076,0.0,42447561.2216955,0.0,0.0,2269706.39519402
 06/10  13:00:00,0.0,0.0,2094895.8110373924,0.0,271560.7196286771,22315037.489676356,0.0,42559984.06318797,0.0,0.0,2362028.31213996
 06/10  14:00:00,0.0,0.0,2468015.9375363383,0.0,311899.40395625186,22623351.39526452,0.0,42908636.653103694,0.0,0.0,2670130.330424273
 06/10  15:00:00,0.0,0.0,6099944.924549775,0.0,679158.4129532458,24322846.602102295,0.0,44975390.86893847,0.0,0.0,4368010.344361239
 06/10  16:00:00,0.0,0.0,9673130.285913123,0.0,918246.2677251846,25286728.909576923,0.0,46178361.03118504,0.0,0.0,5331381.875544515
 06/10  17:00:00,0.0,0.0,8602400.527982468,0.0,843494.3075364436,25233545.81045408,0.0,46050425.97187345,0.0,0.0,5278601.96937884
 06/10  18:00:00,0.0,0.0,3227778.1472940515,0.0,402583.7839572557,22827891.61901072,0.0,43203861.256850906,0.0,0.0,2874636.1945592826
 06/10  19:00:00,0.0,0.0,3007017.0397896226,0.0,372181.03505393345,22697180.10082746,0.0,43042746.98976433,0.0,0.0,2744036.729144776
 06/10  20:00:00,0.0,0.0,2948150.293335949,0.0,367390.4208669692,22699234.003759332,0.0,43040010.27850923,0.0,0.0,2746102.8043068578
 06/10  21:00:00,0.0,0.0,2817120.423607688,0.0,355520.7354894476,22664243.72132451,0.0,42993150.310696885,0.0,0.0,2711139.784302257
 06/10  22:00:00,0.0,0.0,2695980.6680426816,0.0,332657.01575780084,22663068.22001294,0.0,42969111.08965368,0.0,0.0,2709963.831629198
 06/10  23:00:00,0.0,0.0,2547041.2752210647,0.0,311407.622351057,22634362.36114207,0.0,42919155.83737606,0.0,0.0,2681261.8551721973
 06/10  24:00:00,0.0,0.0,2395596.8033365216,0.0,299632.37450382,22560260.27550101,0.0,42833278.503887765,0.0,0.0,2607194.1568904477
 06/11  01:00:00,0.0,0.0,2276044.754842262,0.0,289374.7276309015,22487871.048486102,0.0,42750631.629999936,0.0,0.0,2534833.964397132
 06/11  02:00:00,0.0,0.0,2166695.1778522134,0.0,279575.43727703695,22427649.054984268,0.0,42680610.346144244,0.0,0.0,2474639.033935437
 06/11  03:00:00,0.0,0.0,2067449.8174754137,0.0,270369.981247988,22387828.448602088,0.0,42631584.283733,0.0,0.0,2434843.3027848387
 06/11  04:00:00,0.0,0.0,1968337.1036725144,0.0,261061.14558543515,22336553.736291677,0.0,42571000.73576005,0.0,0.0,2383593.3109711874
 06/11  05:00:00,0.0,0.0,1871313.210807357,0.0,251807.74537281453,22284881.975082602,0.0,42510075.57433835,0.0,0.0,2331945.725481114
 06/11  06:00:00,0.0,0.0,1794798.819219909,0.0,244238.78466339235,22255699.578520805,0.0,42473324.21706713,0.0,0.0,2302782.013936599
 06/11  07:00:00,0.0,0.0,1736769.0915146037,0.0,238350.0451543427,22225366.87811799,0.0,42437102.777155265,0.0,0.0,2272463.104579931
 06/11  08:00:00,0.0,0.0,1709947.2303985264,0.0,235261.4356072965,22204438.456924714,0.0,42413085.746414945,0.0,0.0,2251540.2472187253
 06/11  09:00:00,0.0,0.0,1734745.9720578024,0.0,236702.4263335658,22216728.9859158,0.0,42426817.266132295,0.0,0.0,2263822.9755624817
 06/11  10:00:00,0.0,0.0,1819258.067813274,0.0,243420.59937681828,22249129.065447785,0.0,42465935.51870754,0.0,0.0,2296200.6844227626
 06/11  11:00:00,0.0,0.0,1946188.0546050486,0.0,253818.87712397927,22296465.544693954,0.0,42523670.27570087,0.0,0.0,2343505.485358876
 06/11  12:00:00,0.0,0.0,2077749.8299358864,0.0,265379.35040208185,22351007.177742757,0.0,42589772.382027775,0.0,0.0,2398014.430014458
 06/11  13:00:00,0.0,0.0,2203921.6323746038,0.0,276774.2086427058,22404313.386119965,0.0,42654473.4486456,0.0,0.0,2451288.990827585
 06/11  14:00:00,0.0,0.0,2442591.5306057995,0.0,297223.6739256411,22508574.948051482,0.0,42779184.47586006,0.0,0.0,2555493.1445642193
 06/11  15:00:00,0.0,0.0,2621383.8024451076,0.0,332649.3324100258,22540556.545184743,0.0,42846591.7314777,0.0,0.0,2587478.6065622717
 06/11  16:00:00,0.0,0.0,3667793.9490967374,0.0,456791.3495384401,23188061.92803951,0.0,43618239.13146088,0.0,0.0,3234586.48893022
 06/11  17:00:00,0.0,0.0,3442181.936919424,0.0,429264.4573839463,23006306.151248325,0.0,43408956.462515205,0.0,0.0,3052944.7246737247
 06/11  18:00:00,0.0,0.0,2868095.6293065804,0.0,357878.4683642038,22679177.21914527,0.0,43010441.5413924,0.0,0.0,2726064.026305547
 06/11  19:00:00,0.0,0.0,2802730.0738212503,0.0,351526.2838863545,22683419.867725372,0.0,43008332.005494654,0.0,0.0,2730321.305062586
 06/11  20:00:00,0.0,0.0,2731168.869187679,0.0,344437.8407981734,22645555.059906032,0.0,42963378.75458714,0.0,0.0,2692472.6789890807
 06/11  21:00:00,0.0,0.0,2680147.6640391382,0.0,324358.8502869854,22656624.45725456,0.0,42954369.16142447,0.0,0.0,2703518.248651963
 06/11  22:00:00,0.0,0.0,2533498.738234354,0.0,307354.76401264773,22614712.905985862,0.0,42895453.523881435,0.0,0.0,2661618.792345165
 06/11  23:00:00,0.0,0.0,2378805.800260645,0.0,295407.25740347034,22538322.72130741,0.0,42807115.832593806,0.0,0.0,2585264.150867787
 06/11  24:00:00,0.0,0.0,2250498.1131294067,0.0,284587.63283496286,22471085.92284597,0.0,42729059.40956386,0.0,0.0,2518058.4105039113
 06/12  01:00:00,0.0,0.0,2144129.0640842905,0.0,275103.7356329814,22424058.126075532,0.0,42672547.715591446,0.0,0.0,2471056.896504482
 06/12  02:00:00,0.0,0.0,2049323.6503817653,0.0,266350.8091072391,22376067.4063948,0.0,42615804.06938497,0.0,0.0,2423089.728703135
 06/12  03:00:00,0.0,0.0,1961163.80615804,0.0,258124.3307825404,22331072.952481117,0.0,42562583.137146585,0.0,0.0,2378116.9446841404
 06/12  04:00:00,0.0,0.0,1870377.5950599746,0.0,249636.9552116996,22285538.801660117,0.0,42508561.61075474,0.0,0.0,2332604.9717054656
 06/12  05:00:00,0.0,0.0,1786133.2535594958,0.0,241673.0636739873,22248766.292523503,0.0,42463825.210080415,0.0,0.0,2295852.7943939934
 06/12  06:00:00,0.0,0.0,1724038.422733183,0.0,235535.19688077937,22221597.588272594,0.0,42430518.639036305,0.0,0.0,2268698.7430437524
 06/12  07:00:00,0.0,0.0,1682014.2124784677,0.0,231161.44123112783,22200124.093913663,0.0,63204328.46826102,0.0,0.0,2247234.7134812837
 06/12  08:00:00,0.0,0.0,1751419.5865022861,0.0,236703.68807019724,22226584.447456542,0.0,520135639.84496677,0.0,0.0,2273677.6995730475
 06/12  09:00:00,13772931.921021843,4660.034076606794,466820836.7660886,4660.034076606794,87753535.27772829,134821235.0346285,13772931.921021843,722642031.9944711,46756533.21743361,0.0,108364902.1367518
 06/12  10:00:00,0.0,0.0,481652445.875867,0.0,81355002.63757987,135468364.9455638,0.0,729219803.9230087,0.0,0.0,108871398.87143655
 06/12  11:00:00,0.0,0.0,587831628.9476937,0.0,80842157.5581041,149607265.8172019,0.0,745287023.3139268,0.0,0.0,121917496.99978842
 06/12  12:00:00,0.0,0.0,741104852.4864464,0.0,81020096.40340018,171968233.80184773,0.0,786230677.2504278,0.0,0.0,142044527.57302296
 06/12  13:00:00,0.0,0.0,800144435.3133955,0.0,80733517.91292298,181787041.04357436,0.0,795762906.0016772,0.0,0.0,150844189.5129702
 06/12  14:00:00,0.0,0.0,847154049.2248405,0.0,83225221.1457713,189392570.1700732,0.0,805860138.3610243,0.0,0.0,157434742.7393829
 06/12  15:00:00,0.0,290.3663066013905,924399390.9226624,290.3663066013905,89324724.93869743,201655773.5618676,0.0,821827935.5730706,0.0,0.0,168170403.19196984
 06/12  16:00:00,0.0,0.0,899742765.5798354,0.0,90017072.34897193,196793520.95341623,0.0,792022299.7242305,0.0,0.0,164002178.1831805
 06/12  17:00:00,0.0,0.0,860840898.2159235,0.0,88315653.161504,189800877.0581547,0.0,801732983.7480601,0.0,0.0,157624408.18075526
 06/12  18:00:00,0.0,1632.393670080032,697240779.799401,1632.393670080032,79694603.40489699,164882033.397344,0.0,742248988.5116811,0.0,0.0,135501057.56870452
 06/12  19:00:00,0.0,335.2087794639713,513710233.3984667,335.2087794639713,76323339.31087385,140543240.15584734,0.0,716933841.1488354,0.0,0.0,113719496.36438048
 06/12  20:00:00,0.0,0.0,4509041.246422048,0.0,628052.1541007025,23612874.18665552,0.0,391786688.24741375,0.0,0.0,3564300.6269984427
 06/12  21:00:00,0.0,0.0,4274902.199992419,0.0,603565.9826191388,23374457.515332103,0.0,71935796.34909001,0.0,0.0,3421293.2054650146
 06/12  22:00:00,0.0,0.0,4140314.2809174173,0.0,562855.4283819827,23376553.834714483,0.0,53492435.007676184,0.0,0.0,3423377.963944401
 06/12  23:00:00,0.0,0.0,3851553.1463502157,0.0,533418.0748989258,23257541.763449546,0.0,50949075.610253975,0.0,0.0,3304399.4118489674
 06/12  24:00:00,0.0,0.0,3664107.1057403227,0.0,497382.5249522177,23225015.485250223,0.0,46090693.83675957,0.0,0.0,3271864.9420383573
 06/13  01:00:00,0.0,0.0,3416883.569583586,0.0,476290.66192116594,23089177.712222103,0.0,43538854.228026204,0.0,0.0,3136067.961437242
 06/13  02:00:00,0.0,0.0,3269088.95958176,0.0,447363.44165667053,23058692.0185522,0.0,43479441.314091794,0.0,0.0,3105571.426874742
 06/13  03:00:00,0.0,0.0,3066675.841234142,0.0,424359.2822359868,22959655.709498562,0.0,43357400.84561748,0.0,0.0,3006553.250744867
 06/13  04:00:00,0.0,0.0,2873351.0092480434,0.0,407357.0065119002,22831404.72016908,0.0,43212147.58056391,0.0,0.0,2878341.4092443385
 06/13  05:00:00,0.0,0.0,2697831.8460290167,0.0,360182.2348647461,22811282.482310772,0.0,43144850.571058445,0.0,0.0,2858207.5508489343
 06/13  06:00:00,0.0,0.0,2583277.578905617,0.0,325331.51939666894,22776290.97267971,0.0,43075008.34595931,0.0,0.0,2823202.8942239364
 06/13  07:00:00,0.0,0.0,2530578.0251230956,0.0,312955.3027541563,22711990.41480343,0.0,63797988.6506738,0.0,0.0,2758902.2832689234
 06/13  08:00:00,0.0,0.0,30157211.986218944,0.0,1722551.1750823576,34594987.0522195,0.0,533989889.93674195,0.0,0.0,14195555.073998429
