Date/Time,Baseboard:PlantLoopHeatingDemand [J](Hourly),HeatingCoils:PlantLoopHeatingDemand [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Baseboard:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),Cooling:Electricity [J](Hourly)
 07/01  16:00:00,0.0,0.0,2157223.364684874,0.0,279265.35456696193,22378159.269335434,0.0,42630810.47778533,0.0,0.0,2425133.0948141487
 07/01  17:00:00,0.0,0.0,2086428.0177525976,0.0,273328.2409436737,22362877.587591805,0.0,42609591.68241841,0.0,0.0,2409868.368658666
 07/01  18:00:00,0.0,0.0,1992305.628511243,0.0,265015.52814925276,22331183.824482653,0.0,42569585.206514835,0.0,0.0,2378197.909029479
 07/01  19:00:00,0.0,0.0,1902014.9701386618,0.0,256869.56469210962,22291228.118984655,0.0,42521483.53755969,0.0,0.0,2338265.203727285
 07/01  20:00:00,0.0,0.0,1810445.2526332403,0.0,248386.86068266965,22243476.107938014,0.0,42465248.82250361,0.0,0.0,2290536.8630294176
 07/01  21:00:00,0.0,0.0,1708906.4953246214,0.0,238625.37829715153,22210011.643050384,0.0,42422022.87523047,0.0,0.0,2257099.478813376
 07/01  22:00:00,0.0,0.0,1600787.6110671088,0.0,227817.06636936485,22156336.455962606,0.0,42357539.37621489,0.0,0.0,2203453.5735350465
 07/01  23:00:00,0.0,0.0,1484988.374910449,0.0,201651.76229875584,22162206.271974627,0.0,42337243.888156325,0.0,0.0,2209304.104508679
 07/01  24:00:00,0.0,0.0,1390701.798301996,0.0,191566.26222692488,22101465.094188184,0.0,42266417.21029804,0.0,0.0,2148591.979196354
 07/02  01:00:00,0.0,1093.5737193045277,1293304.3337478235,1093.5737193045277,174698.27920368372,22061970.4610888,0.0,42210054.59417541,59925.69461144326,0.0,2109009.6459308355
 07/02  02:00:00,0.0,12019.1910127616,1209127.5926654753,12019.1910127616,158878.16525773174,22064168.41055474,0.0,42196432.4296954,496036.7579075542,0.0,2110438.483569417
 07/02  03:00:00,0.0,26771.661007556708,1121113.5641569216,26771.661007556708,137744.1028846535,22068042.562169056,0.0,42179172.51893664,789355.1099284689,0.0,2113771.577821345
 07/02  04:00:00,2803091.8844069913,43991.434822279116,1046664.7530680345,43991.434822279116,132409.01724610457,22000100.878316678,2803091.8844069913,42105895.74944571,2508638.3733340423,0.0,2042837.8247359174
 07/02  05:00:00,3738664.430323118,59214.56114200536,975550.9686356814,59214.56114200536,126706.10206371211,21953456.20950679,3738664.430323118,42053548.165453434,3208054.081001736,0.0,1995020.4354173692
 07/02  06:00:00,0.0,67431.13894342481,918297.6985068944,67431.13894342481,121706.95132514973,21907263.084405072,0.0,42002355.88961315,1344198.659726924,0.0,1952096.0949373727
 07/02  07:00:00,0.0,66759.4303008753,883207.4976466818,66759.4303008753,118614.69063612068,21881984.740396805,0.0,41973985.28491586,1326951.972482751,0.0,1926842.5597451988
 07/02  08:00:00,0.0,54428.094985105396,870481.8308965638,54428.094985105396,116955.8819195538,21863041.46258934,0.0,41953383.198391825,1170503.6329435587,0.0,1908163.1090752843
 07/02  09:00:00,0.0,31685.04287345504,879058.8334112079,31685.04287345504,116041.12228552543,21858241.882495105,0.0,41947668.85866357,848250.6892414409,0.0,1903921.6242602717
 07/02  10:00:00,0.0,6556.312701693974,906578.7782182738,6556.312701693974,114878.10197295438,21862935.0145301,0.0,41951198.97038598,285856.00828415295,0.0,1909605.3859423497
 07/02  11:00:00,0.0,0.0,973062.3302562757,0.0,122776.03843417313,21884503.31315524,0.0,41980665.20547236,0.0,0.0,1931653.7099333191
 07/02  12:00:00,0.0,0.0,1080273.1010386583,0.0,134402.78488738913,21918233.13764153,0.0,42026021.776411854,0.0,0.0,1965344.8589824154
 07/02  13:00:00,0.0,0.0,1216251.5041743354,0.0,147510.17503436306,21970691.533296525,0.0,42091587.562213816,0.0,0.0,2017757.446115885
 07/02  14:00:00,0.0,0.0,1375489.4158162926,0.0,162250.80162392574,22024058.78675313,0.0,42159695.44225998,0.0,0.0,2071072.5670460719
 07/02  15:00:00,0.0,0.0,1516642.3421154995,0.0,185130.7515469633,22039152.48589126,0.0,42197669.091321155,0.0,0.0,2086157.9125266771
 07/02  16:00:00,0.0,0.0,1611054.2165555498,0.0,201496.46098213954,22064793.61655728,0.0,42239675.93142236,0.0,0.0,2111797.949118004
 07/02  17:00:00,0.0,0.0,1684552.5812435923,0.0,221275.51991389383,22062410.31449284,0.0,42257071.688289665,0.0,0.0,2109440.2380240685
 07/02  18:00:00,0.0,0.0,1722937.3745219628,0.0,225140.85891416515,22110131.079487108,0.0,42308657.7922842,0.0,0.0,2157150.4945082343
 07/02  19:00:00,0.0,0.0,1732339.0755593835,0.0,226173.70799414645,22136195.99352143,0.0,42335755.555398494,0.0,0.0,2183213.2650409816
 07/02  20:00:00,0.0,0.0,1719556.5402001997,0.0,224960.16090504368,22149164.245056223,0.0,42347510.2598442,0.0,0.0,2196186.0811861483
 07/02  21:00:00,0.0,0.0,1670184.0681284,0.0,220270.84979819175,22131767.78815353,0.0,42325424.49183465,0.0,0.0,2178804.7894636774
 07/02  22:00:00,0.0,0.0,1543103.9055635359,0.0,208053.4194036771,22102316.421715572,0.0,42283755.69500218,0.0,0.0,2149390.699260568
 07/02  23:00:00,0.0,0.0,1382216.2235052197,0.0,184422.5148650275,22070393.51758747,0.0,42228201.88633543,0.0,0.0,2117488.4655858167
 07/02  24:00:00,0.0,0.0,1232870.7042829753,0.0,153776.95641216965,22061059.900999263,0.0,42188222.71129437,0.0,0.0,2108149.6082793293
 07/03  01:00:00,0.0,2269.5815854339317,1118160.7789944601,2269.5815854339317,133091.23556704458,22015028.72769528,0.0,42121505.81714526,118764.71567610142,0.0,2061925.4852768085
 07/03  02:00:00,621281.2702261903,16656.737152326903,1045173.8228256353,16656.737152326903,128517.28662091633,21952358.490123373,621281.2702261903,42054261.63062722,901007.0418281376,0.0,1997879.2341414185
 07/03  03:00:00,7623205.809771385,32530.80936587804,977332.9905112351,32530.80936587804,123262.04373896004,21912645.52947234,7623205.809771385,42009293.427094236,4776913.798820165,0.0,1951296.5696446756
 07/03  04:00:00,15760722.521572193,53840.7392408161,908484.1693316868,53840.7392408161,116240.45462523708,21880529.839244884,15760722.521572193,41970156.14775305,9548510.182523811,0.0,1911149.3087789193
 07/03  05:00:00,17690028.050501462,83392.22583955698,856255.731077848,83392.22583955698,115155.09584932319,21854189.62229432,17690028.050501462,41942730.57202658,11556918.508045528,0.0,1882019.5059049781
 07/03  06:00:00,6647464.136600359,103377.1296139708,810641.0625407179,103377.1296139708,113374.19772613142,21823747.852082264,6647464.136600359,41910507.90369132,5977903.699840218,0.0,1861159.5195384051
 07/03  07:00:00,0.0,104665.27790581607,775362.5051195387,104665.27790581607,110282.08026740456,21797959.518603526,0.0,62681284.531987146,2279991.915802298,0.0,1841438.1263402714
 07/03  08:00:00,0.0,77019.91081567534,784145.4290269782,77019.91081567534,108037.23439751044,21802485.778750896,0.0,519582874.7225884,1721404.68620905,0.0,1846853.4963890337
 07/03  09:00:00,102976599.63477667,26529.754605668248,489677714.0223239,26529.754605668248,46545748.25640697,133008971.80105346,102976599.63477667,679621981.7395743,115553995.34319673,0.0,107791269.16267738
 07/03  10:00:00,3821074.7427855222,17.99745322728832,562266247.2693031,17.99745322728832,49524408.77898705,139930777.31562936,3821074.7427855222,701851622.434481,2131210.730795876,0.0,115205818.07865913
 07/03  11:00:00,0.0,0.0,606619327.96197,0.0,51504750.90447979,144571770.83726102,0.0,710914121.6803613,0.0,0.0,119852238.80923052
 07/03  12:00:00,0.0,502.81329711037023,633663006.5810732,502.81329711037023,53146780.92323141,147679026.02959093,0.0,734068153.9980017,0.0,0.0,122789053.4198589
 07/03  13:00:00,0.0,889.2341481934504,617485421.4935338,889.2341481934504,52116949.87150425,145960047.82262567,0.0,731319344.7393093,0.0,0.0,121103516.24507666
 07/03  14:00:00,0.0,1296.9468319627408,619713981.8091043,1296.9468319627408,53248707.722493336,146187503.7497521,0.0,732678558.5174248,0.0,0.0,121296538.04674952
 07/03  15:00:00,0.0,468.17701882839015,664339533.6474626,468.17701882839015,55365060.57228176,151465756.92771363,0.0,737678254.5725005,0.0,0.0,126156824.32708037
 07/03  16:00:00,0.0,0.0,680720115.32356,0.0,55586216.90089513,153319395.58701926,0.0,714117318.9097564,0.0,0.0,128018242.5472725
 07/03  17:00:00,0.0,0.0,694701327.7626452,0.0,56105385.23243782,154943043.04272753,0.0,734664881.8035665,0.0,0.0,129606516.35582596
 07/03  18:00:00,0.0,491.1474784639043,625361783.3622915,491.1474784639043,51523426.249142215,146867333.48436636,0.0,696063111.4429482,0.0,0.0,122059002.73069449
 07/03  19:00:00,0.0,882.2337953824691,545839182.0248573,882.2337953824691,48947110.941277154,137942754.9867195,0.0,686957127.6101103,0.0,0.0,113668300.77550305
 07/03  20:00:00,0.0,0.0,4703115.871527145,0.0,564130.6137479204,24570263.030902423,0.0,392680155.5513078,0.0,0.0,4566821.363495975
 07/03  21:00:00,0.0,0.0,3127193.277614801,0.0,453351.19974740193,22604593.16764187,0.0,71015717.21852803,0.0,0.0,2651490.011075048
 07/03  22:00:00,0.0,0.0,2839620.5819930653,0.0,378455.709666319,22681883.988909,0.0,52613365.44315503,0.0,0.0,2728760.88871713
 07/03  23:00:00,0.0,0.0,2602517.8831913783,0.0,323738.83371948294,22665087.581873335,0.0,50146942.18749832,0.0,0.0,2711964.377003554
 07/03  24:00:00,0.0,0.0,2424558.4177316255,0.0,307158.58165046026,22564915.82306255,0.0,45240370.23127014,0.0,0.0,2611839.531752323
 07/04  01:00:00,0.0,0.0,2263101.6020349422,0.0,291951.52352394286,22479855.134357028,0.0,42745192.5117639,0.0,0.0,2526820.621698492
 07/04  02:00:00,0.0,0.0,2120939.597381049,0.0,278388.11692929245,22402012.37069389,0.0,42653786.341506116,0.0,0.0,2449014.064924011
 07/04  03:00:00,0.0,0.0,1990057.219347772,0.0,265748.4231197413,22353170.3404473,0.0,42592304.61744997,0.0,0.0,2400204.82294715
 07/04  04:00:00,0.0,0.0,1866378.7756566233,0.0,253571.66150028887,22291759.55143245,0.0,42518717.06681566,0.0,0.0,2338825.0485592987
 07/04  05:00:00,0.0,0.0,1758542.8843973828,0.0,242705.01299972023,22233502.84246036,0.0,42449593.709343016,0.0,0.0,2280595.2970256247
 07/04  06:00:00,0.0,0.0,1675288.4976926,0.0,234101.5210447481,22200865.015949868,0.0,42408352.390877545,0.0,0.0,2247977.71107049
 07/04  07:00:00,0.0,0.0,1621845.519799578,0.0,228490.13922995713,22177013.913341884,0.0,63178546.98568806,0.0,0.0,2224138.3762938622
 07/04  08:00:00,0.0,0.0,1663510.2149915912,0.0,232444.01036430706,22194104.71307025,0.0,520098900.43287456,0.0,0.0,2241216.065100629
 07/04  09:00:00,102369064.29884797,1393.0538727952162,533259343.7376997,1393.0538727952162,47644840.22582966,137350748.9303912,102369064.29884797,685062850.8383349,103770180.72392544,0.0,112284664.52430864
 07/04  10:00:00,12500620.002168039,111.85568694210485,582055678.4669663,111.85568694210485,49888201.56542222,142825428.57338884,12500620.002168039,705110066.4786756,7031390.395382321,0.0,117237970.95994133
 07/04  11:00:00,0.0,0.0,633208761.4203154,0.0,51293853.215068266,148909071.04270026,0.0,715040524.196389,0.0,0.0,122750469.87105648
 07/04  12:00:00,0.0,0.0,657034553.8648193,0.0,52247914.95895332,151881424.5472267,0.0,737371686.5513594,0.0,0.0,125389697.94353944
 07/04  13:00:00,0.0,449.8859328803012,627408750.4024135,449.8859328803012,50896633.47303082,148299512.2161335,0.0,732438492.7343435,0.0,0.0,122170710.35190728
 07/04  14:00:00,0.0,663.1042811376963,623894292.4395969,663.1042811376963,51244898.060244374,148031535.3555273,0.0,732518780.4609511,0.0,0.0,121773048.67366645
 07/04  15:00:00,0.0,64.36712015097937,659761493.0405812,64.36712015097937,53333436.54392959,152441303.2688685,0.0,736622176.8853034,0.0,0.0,125665546.31005315
 07/04  16:00:00,0.0,0.0,675739978.5294092,0.0,53597001.40299345,154392548.45926988,0.0,713201256.2841054,0.0,0.0,127473056.6298488
 07/04  17:00:00,0.0,0.0,680424388.0911721,0.0,53660187.58251622,154912150.30373293,0.0,732188791.41465,0.0,0.0,128009996.79461527
 07/04  18:00:00,4420642.5705739,932.9764814855539,592271595.7019069,932.9764814855539,49391237.26362469,144151553.35611585,4420642.5705739,691215142.3291801,2538103.494919059,0.0,118462888.94450164
 07/04  19:00:00,25864287.68030233,587.9498206535553,514758212.5748821,587.9498206535553,45196295.80035872,135771026.99770874,25864287.68030233,681034584.4801817,15354490.763110012,0.0,110651873.36658281
 07/04  20:00:00,0.0,0.0,3626800.7604381284,0.0,501039.21917572315,23021609.171055697,0.0,391068410.2968889,0.0,0.0,2965920.2504842305
 07/04  21:00:00,0.0,0.0,3358672.0813500397,0.0,474213.724684818,22862053.536411926,0.0,71294040.1122355,0.0,0.0,2908944.0489841667
 07/04  22:00:00,0.0,0.0,3121556.2945473557,0.0,450654.3522589073,22789879.388160773,0.0,52793559.4849994,0.0,0.0,2836814.615694483
 07/04  23:00:00,0.0,0.0,2940294.04683797,0.0,404703.6404009952,22838040.780908912,0.0,50400860.193215415,0.0,0.0,2884948.649613481
 07/04  24:00:00,0.0,0.0,2691092.502607912,0.0,353050.89609234495,22786103.783742473,0.0,45507450.50639195,0.0,0.0,2833012.2519595325
 07/05  01:00:00,0.0,0.0,2469619.1295943107,0.0,309701.48003984126,22709500.020308547,0.0,42992587.35423131,0.0,0.0,2756422.2926295856
 07/05  02:00:00,0.0,0.0,2286357.493265313,0.0,293196.9713290152,22576114.530875586,0.0,42842697.35608753,0.0,0.0,2623081.641887054
 07/05  03:00:00,8138394.05688404,0.0,2113206.512940574,0.0,277273.1990919751,22460632.222969342,8138394.05688404,42711291.27594425,4562744.531406885,0.0,2500208.1720439214
 07/05  04:00:00,4902882.753130521,0.0,1973394.1264986258,0.0,263983.0726254167,22390912.424396522,4902882.753130521,42628281.35090487,2788531.342979567,0.0,2433477.518357626
 07/05  05:00:00,7241554.740729539,0.0,1842804.6994274803,0.0,250876.08499616827,22318009.513861768,7241554.740729539,42542271.45274088,4172765.851289266,0.0,2358473.2826247066
 07/05  06:00:00,4930295.909562368,0.0,1733207.0886421194,0.0,239922.33777788552,22258883.189934134,4930295.909562368,42472191.38159495,2876884.7694490403,0.0,2301485.1323659928
 07/05  07:00:00,0.0,0.0,1665383.6888376838,0.0,233117.0515072549,22220400.29127055,0.0,63226560.275894016,0.0,0.0,2267516.3945234786
 07/05  08:00:00,0.0,0.0,2317848.5091821835,0.0,278116.88735663774,22705309.254655283,0.0,520655777.85145193,0.0,0.0,2751951.5196735323
 07/05  09:00:00,75009603.96551932,164.48538442179145,583643130.440681,164.48538442179145,50680246.53434567,142299683.86737627,75009603.96551932,693047192.0838361,98182098.37409386,0.0,117431821.33094037
 07/05  10:00:00,0.0,91.34963107471033,625036529.8570442,91.34963107471033,53360385.04256396,146877330.9228462,0.0,712634152.3052747,0.0,0.0,121768066.64435452
 07/05  11:00:00,0.0,512.1641468983992,655075311.1218734,512.1641468983992,54244386.73438172,150597065.2993598,0.0,719679051.9723619,0.0,0.0,125151723.86566822
 07/05  12:00:00,0.0,710.7854262298035,669224097.2095735,710.7854262298035,55113269.70585221,152527582.08064014,0.0,740883198.8316718,0.0,0.0,126725698.38203081
 07/05  13:00:00,0.0,825.3171731597279,639059664.6020947,825.3171731597279,52701236.672873355,149223664.44166565,0.0,735167248.1597185,0.0,0.0,123478486.5069032
 07/05  14:00:00,0.0,1015.0250328351374,635496110.1384417,1015.0250328351374,53747378.01859122,148811468.65155616,0.0,735801193.7153269,0.0,0.0,122999404.85679638
 07/05  15:00:00,0.0,271.8590386551332,678282295.4194893,271.8590386551332,56341731.55219321,154011693.72558153,0.0,741200862.3502802,0.0,0.0,127700279.07619837
 07/05  16:00:00,0.0,0.0,700515807.1713877,0.0,56734660.57776041,156824624.41269046,0.0,718770991.4122928,0.0,0.0,130261885.4010562
 07/05  17:00:00,0.0,0.0,707792887.9656605,0.0,56898237.519408315,157611945.2880186,0.0,738126636.335828,0.0,0.0,131113405.89445627
 07/05  18:00:00,0.0,584.2071225809732,633254112.5847341,584.2071225809732,52268862.4611679,148637488.95086223,0.0,698578703.1214699,0.0,0.0,122897155.71029535
 07/05  19:00:00,0.0,706.0904879273853,562116470.9267205,706.0904879273853,49546775.37720679,140416039.8154163,0.0,690030076.874737,0.0,0.0,115330415.05010428
 07/05  20:00:00,0.0,0.0,6924514.135446536,0.0,752678.7592546917,26005151.620316185,0.0,394303592.2862284,0.0,0.0,5947487.912365622
 07/05  21:00:00,0.0,0.0,3891289.066936427,0.0,539725.0644374255,22680746.991115335,0.0,71178244.90669152,0.0,0.0,2727564.185459415
 07/05  22:00:00,0.0,0.0,3591003.1269670827,0.0,499333.7743404822,22770901.910263214,0.0,52823261.42918341,0.0,0.0,2817750.1605388215
 07/05  23:00:00,0.0,0.0,3333621.967901378,0.0,474449.88512422616,22755956.61520648,0.0,50388522.272236206,0.0,0.0,2802852.5547749093
 07/05  24:00:00,0.0,0.0,3154984.2866939455,0.0,455810.67661985307,22745511.94754964,0.0,45569618.45072663,0.0,0.0,2792441.6970798597
 07/06  01:00:00,0.0,0.0,3049754.213318342,0.0,422171.1050619823,22818960.317003302,0.0,43214517.27594822,0.0,0.0,2865855.8502185764
 07/06  02:00:00,0.0,0.0,2857551.5898533156,0.0,399239.389119963,22744630.48262158,0.0,43117255.72562448,0.0,0.0,2791553.8177657435
 07/06  03:00:00,0.0,0.0,2672108.8668281278,0.0,355140.70095405227,22734338.16993564,0.0,43062864.724772625,0.0,0.0,2781258.4934421075
 07/06  04:00:00,0.0,0.0,2502663.8578053787,0.0,311944.71627543453,22684580.62712297,0.0,42969911.19728133,0.0,0.0,2731496.5835626423
 07/06  05:00:00,0.0,0.0,2375027.3554721344,0.0,299948.7304646596,22599376.42404199,0.0,42872711.008389585,0.0,0.0,2646323.077142847
 07/06  06:00:00,0.0,0.0,2265677.49868926,0.0,289616.1251856817,22528955.091225106,0.0,42791957.07029372,0.0,0.0,2575927.438379543
 07/06  07:00:00,0.0,0.0,2193016.7169675706,0.0,282648.1551979848,22475587.927496493,0.0,63531279.01581069,0.0,0.0,2522575.8029143503
 07/06  08:00:00,0.0,0.0,2242484.4575688075,0.0,286650.05512027984,22484858.123349212,0.0,520443859.88790953,0.0,0.0,2531831.5393473324
 07/06  09:00:00,49276993.4730113,249.326821496896,603178346.1503475,249.326821496896,51419284.762259215,145050804.1209516,49276993.4730113,696537350.5653247,70052120.4949211,0.0,119524479.0039733
 07/06  10:00:00,0.0,108.83712563855673,634010008.3623576,108.83712563855673,52779661.25201436,149041945.55148083,0.0,714218043.1433597,0.0,0.0,122813685.1424904
 07/06  11:00:00,0.0,47.469776354014435,669883137.9597816,47.469776354014435,54810382.834641024,153331445.30105975,0.0,722979428.074321,0.0,0.0,126755259.37979695
 07/06  12:00:00,0.0,0.0,685191521.9161931,0.0,55496266.273148164,155149770.38323167,0.0,743888383.7015591,0.0,0.0,128535709.01741484
 07/06  13:00:00,0.0,71.04154323489323,653677307.8398556,71.04154323489323,52815098.16560679,151424824.6138786,0.0,737482269.8246648,0.0,0.0,125108891.47091049
 07/06  14:00:00,0.0,37.96698638714971,638343905.4840562,37.96698638714971,52680296.7051119,149448728.4031143,0.0,735371372.1534057,0.0,0.0,123350524.55576871
 07/06  15:00:00,0.0,0.0,672739023.1649741,0.0,55716253.948003486,153260556.56998318,0.0,739824247.5904918,0.0,0.0,127049084.02506931
 07/06  16:00:00,0.0,0.0,687544415.6113713,0.0,55379565.36240945,155124158.2654761,0.0,715715430.0497274,0.0,0.0,128852524.64684996
 07/06  17:00:00,0.0,78.2964946854004,673270738.0765443,78.2964946854004,53709524.574778706,153408323.86809653,0.0,730734301.9712763,0.0,0.0,127214408.55724385
 07/06  18:00:00,0.0,501.7108809766646,580269451.4615645,501.7108809766646,48920277.88994726,142456592.67557958,0.0,689049222.2749666,0.0,0.0,117200518.27526757
 07/06  19:00:00,14195870.02653026,912.2188555732704,510822457.9401908,912.2188555732704,44937303.831083104,135442760.6230358,14195870.02653026,680447326.136233,7270888.8402180895,0.0,110265053.80813906
 07/06  20:00:00,0.0,0.0,3949719.615054106,0.0,539744.6347542554,23116175.994292606,0.0,391201682.53570443,0.0,0.0,3048180.147633852
 07/06  21:00:00,0.0,0.0,3709121.743462868,0.0,508717.06995478814,22998636.313437894,0.0,71465126.23453145,0.0,0.0,3045467.545113816
 07/06  22:00:00,0.0,0.0,3501659.1498018224,0.0,488180.278183819,22948393.447900917,0.0,52989599.47066445,0.0,0.0,2995262.7569057154
 07/06  23:00:00,0.0,0.0,3330474.745364122,0.0,470543.40404920327,22900593.439518057,0.0,50529252.615472764,0.0,0.0,2947495.1204126035
 07/06  24:00:00,0.0,0.0,3181726.627573266,0.0,455015.3064971416,22843288.303663652,0.0,45666599.43671793,0.0,0.0,2890218.035232397
 07/07  01:00:00,0.0,0.0,3048056.2002828047,0.0,440773.5681494436,22801227.758195817,0.0,43215387.18022819,0.0,0.0,2848182.7141048852
 07/07  02:00:00,0.0,0.0,3003838.274385456,0.0,403535.60809848603,22911144.50427757,0.0,43288065.96625899,0.0,0.0,2958035.394151707
 07/07  03:00:00,0.0,0.0,2838538.4756799396,0.0,370380.79035438853,22858715.760207754,0.0,43202482.40444507,0.0,0.0,2905603.6618136717
 07/07  04:00:00,0.0,0.0,2707281.948597766,0.0,338057.3978901777,22810727.356106725,0.0,43122170.60787983,0.0,0.0,2857609.6513158474
 07/07  05:00:00,0.0,0.0,2603566.1616244134,0.0,318212.6057984033,22740792.319875207,0.0,43032390.77955654,0.0,0.0,2787681.705167474
 07/07  06:00:00,0.0,0.0,2522113.3850035197,0.0,310319.3034969105,22655520.033249494,0.0,42939225.19062934,0.0,0.0,2702428.34648461
 07/07  07:00:00,0.0,0.0,2467939.8060646164,0.0,304690.85398520844,22614260.141957983,0.0,63691993.92905941,0.0,0.0,2661180.5526347384
 07/07  08:00:00,0.0,0.0,2523358.7681567445,0.0,308466.1313521534,22615213.591907635,0.0,520596031.43269974,0.0,0.0,2662120.3391972473
 07/07  09:00:00,17274966.140231345,254.13717765068594,628351177.7218088,254.13717765068594,50586151.49720917,152527186.60378787,17274966.140231345,703180599.7831111,33303895.482828215,0.0,123331965.8528656
 07/07  10:00:00,0.0,0.0,657745090.0881128,0.0,51738177.031902,157427274.53002638,0.0,721561887.9017928,0.0,0.0,127944445.71011955
 07/07  11:00:00,0.0,0.0,705958877.2836757,0.0,53202131.03215105,164651044.49130198,0.0,732690775.4620734,0.0,0.0,134511508.58817175
 07/07  12:00:00,0.0,0.0,725355077.6843058,0.0,54540859.937898606,167564101.8218096,0.0,755347308.8048875,0.0,0.0,137300235.01277167
 07/07  13:00:00,0.0,0.0,707665699.3704152,0.0,53022637.348486476,165738984.25151888,0.0,752003968.6451848,0.0,0.0,135758037.63278925
 07/07  14:00:00,0.0,0.0,708769530.5425502,0.0,53437079.26283851,166160714.477942,0.0,752840140.78596,0.0,0.0,136164571.21977988
 07/07  15:00:00,0.0,0.0,749365233.2600216,0.0,56862379.83899547,171473118.30053464,0.0,759182935.2120354,0.0,0.0,141046245.48480287
 07/07  16:00:00,0.0,0.0,773574781.6846935,0.0,57402565.03961356,174862273.35500416,0.0,737476544.8164597,0.0,0.0,144046036.4632761
 07/07  17:00:00,0.0,0.0,785721951.2742038,0.0,57794063.73280604,176548973.1422345,0.0,757959490.4034413,0.0,0.0,145542184.59094748
 07/07  18:00:00,0.0,0.0,729940353.789921,0.0,53724072.62990027,169266766.98189187,0.0,720663191.3212317,0.0,0.0,139032839.84330708
 07/07  19:00:00,0.0,65.39627536705888,673889439.9568264,65.39627536705888,52697904.45596793,161971694.1036723,0.0,714736860.2417542,0.0,0.0,132724678.7241327
 07/07  20:00:00,0.0,0.0,54746898.74153939,0.0,3495263.445880222,52243942.30269538,0.0,423284967.655233,0.0,0.0,29619030.996818382
 07/07  21:00:00,0.0,0.0,4723756.076514267,0.0,646866.8704246111,23030059.404684488,0.0,71634699.12624787,0.0,0.0,2935747.282971122
 07/07  22:00:00,0.0,0.0,4486838.099951705,0.0,623630.9725239318,22977681.119031362,0.0,53154337.836135015,0.0,0.0,3024489.9751088824
 07/07  23:00:00,0.0,0.0,4279820.161642532,0.0,601822.1127284958,23062522.808923785,0.0,50822460.693557784,0.0,0.0,3109361.245241368
 07/07  24:00:00,0.0,0.0,4190061.838175065,0.0,573771.7807013171,23168023.34926316,0.0,46110090.95652161,0.0,0.0,3214853.974740645
 07/08  01:00:00,0.0,0.0,4028683.883374526,0.0,553624.3449440608,23177897.43243756,0.0,43704907.63126455,0.0,0.0,3224737.4792101
 07/08  02:00:00,0.0,0.0,3952926.378767965,0.0,525541.0903556856,23254626.763783053,0.0,43753553.70802167,0.0,0.0,3301432.3262970657
 07/08  03:00:00,0.0,0.0,3735773.412046578,0.0,509069.6611248376,23164283.3906698,0.0,43646738.90567757,0.0,0.0,3211121.0798681322
 07/08  04:00:00,0.0,0.0,3545045.0691373693,0.0,491122.5783511571,23072243.40987898,0.0,43536751.84211306,0.0,0.0,3119113.36460344
 07/08  05:00:00,0.0,0.0,3389828.2004448245,0.0,475654.31397677714,23001470.45353306,0.0,43450510.62139276,0.0,0.0,3048367.779057367
 07/08  06:00:00,0.0,0.0,3269608.6054502856,0.0,463109.25083808706,22940355.009984113,0.0,43376850.114705145,0.0,0.0,2987273.672487188
 07/08  07:00:00,0.0,0.0,3191404.6155174384,0.0,454352.571318127,22896625.52283411,0.0,43324363.948035166,0.0,0.0,2943557.8278752905
 07/08  08:00:00,0.0,0.0,3181922.7348058135,0.0,451912.2516123862,22886902.67170681,0.0,43312200.77720213,0.0,0.0,2933835.1627066615
 07/08  09:00:00,0.0,0.0,3284320.4387120493,0.0,459939.7101265242,22935738.22342498,0.0,43369063.78743444,0.0,0.0,2982648.9613781148
 07/08  10:00:00,0.0,0.0,3427129.6677750857,0.0,472635.60615844233,23052516.58206728,0.0,43498538.04210865,0.0,0.0,3099397.8935361058
 07/08  11:00:00,0.0,0.0,3562815.442023801,0.0,501779.0650093783,23097292.04211953,0.0,43572456.961011834,0.0,0.0,3144176.1478457856
 07/08  12:00:00,0.0,0.0,3710164.104856183,0.0,522295.70333445584,23180736.99624137,0.0,43676418.55345874,0.0,0.0,3227615.9157952885
 07/08  13:00:00,0.0,0.0,3881162.3613477987,0.0,537440.1011954341,23305199.335443534,0.0,43816025.2905219,0.0,0.0,3352054.2717802105
 07/08  14:00:00,0.0,0.0,3973839.4651410263,0.0,566254.6025129126,23353315.05808142,0.0,43892955.51447726,0.0,0.0,3400176.4694104455
 07/08  15:00:00,0.0,0.0,4067704.47469448,0.0,582323.8730244638,23408736.03020495,0.0,43964445.757112354,0.0,0.0,3455599.3588727964
 07/08  16:00:00,0.0,0.0,4158863.496802547,0.0,589768.5752329251,23479793.84483493,0.0,44042948.273950785,0.0,0.0,3526647.4555365243
 07/08  17:00:00,0.0,0.0,4130494.4628875367,0.0,586027.316507549,23482365.686515614,0.0,44041778.85690609,0.0,0.0,3529224.5519734607
 07/08  18:00:00,0.0,0.0,4047830.25754111,0.0,576234.3689457438,23444224.48536763,0.0,43993844.7081963,0.0,0.0,3491096.6284813946
 07/08  19:00:00,0.0,0.0,3987972.130546354,0.0,545552.795670196,23446442.931298934,0.0,43965381.58085206,0.0,0.0,3493298.8630569964
